"Name"|"Status"|"Fall"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Dominion Range 10401"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"40.8 g"|"36(2) ANSMET"|" "
"Dominion Range 10402"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"37 g"|"36(2) ANSMET"|" "
"Dominion Range 10403"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"38 g"|"36(2) ANSMET"|" "
"Dominion Range 10404"|"Official"|" "|"2010"|"Antarctica"|"H5"|"38.8 g"|"36(2) ANSMET"|" "
"Dominion Range 10405"|"Official"|" "|"2010"|"Antarctica"|"H5-6"|"23.8 g"|"36(2) ANSMET"|" "
"Dominion Range 10406"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"10.6 g"|"36(2) ANSMET"|" "
"Dominion Range 10407"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"12 g"|"36(2) ANSMET"|" "
"Dominion Range 10408"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"14.3 g"|"36(2) ANSMET"|" "
"Dominion Range 10409"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"13.3 g"|"36(2) ANSMET"|" "
"Dominion Range 10410 **"|"Official"|" "|"2010"|"Antarctica"|"CR2"|"5.6 g"|"36(2) ANSMET"|" "
"Dominion Range 10411"|"Official"|" "|"2010"|"Antarctica"|"H5&para;"|"9.6 g"|"36(2) ANSMET"|" "
"Dominion Range 10412"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"7.8 g"|"36(2) ANSMET"|" "
"Dominion Range 10413"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"11.6 g"|"36(2) ANSMET"|" "
"Dominion Range 10414"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"9.7 g"|"36(2) ANSMET"|" "
"Dominion Range 10415"|"Official"|" "|"2010"|"Antarctica"|"H5&para;"|"12.5 g"|"36(2) ANSMET"|" "
"Dominion Range 10416"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"9 g"|"36(2) ANSMET"|" "
"Dominion Range 10417"|"Official"|" "|"2010"|"Antarctica"|"H5&para;"|"2.9 g"|"36(2) ANSMET"|" "
"Dominion Range 10418"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"10.6 g"|"36(2) ANSMET"|" "
"Dominion Range 10419"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"15.1 g"|"36(2) ANSMET"|" "
"Dominion Range 10420"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"13.8 g"|"37(1) ANSMET"|" "
"Dominion Range 10421"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"18.8 g"|"37(1) ANSMET"|" "
"Dominion Range 10422"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"26.1 g"|"37(1) ANSMET"|" "
"Dominion Range 10423"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"28.3 g"|"37(1) ANSMET"|" "
"Dominion Range 10424"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"22.6 g"|"37(1) ANSMET"|" "
"Dominion Range 10425"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"41.5 g"|"37(1) ANSMET"|" "
"Dominion Range 10426"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"57 g"|"37(1) ANSMET"|" "
"Dominion Range 10427"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"39.9 g"|"37(1) ANSMET"|" "
"Dominion Range 10428"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"52.6 g"|"37(1) ANSMET"|" "
"Dominion Range 10429"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"16.7 g"|"37(1) ANSMET"|" "
"Dominion Range 10430"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"5.6 g"|"36(2) ANSMET"|" "
"Dominion Range 10431"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"10.9 g"|"36(2) ANSMET"|" "
"Dominion Range 10432"|"Official"|" "|"2010"|"Antarctica"|"L6&sect;"|"8.8 g"|"36(2) ANSMET"|" "
"Dominion Range 10434"|"Official"|" "|"2010"|"Antarctica"|"H6"|"8 g"|"36(2) ANSMET"|" "
"Dominion Range 10435"|"Official"|" "|"2010"|"Antarctica"|"H4&para;"|"9.3 g"|"36(2) ANSMET"|" "
"Dominion Range 10436"|"Official"|" "|"2010"|"Antarctica"|"L5&sect;"|"14 g"|"36(2) ANSMET"|" "
"Dominion Range 10437"|"Official"|" "|"2010"|"Antarctica"|"L5&sect;"|"15.9 g"|"36(2) ANSMET"|" "
"Dominion Range 10438"|"Official"|" "|"2010"|"Antarctica"|"L5&sect;"|"23.4 g"|"36(2) ANSMET"|" "
"Dominion Range 10440 **"|"Official"|" "|"2010"|"Antarctica"|"L-imp melt"|"22.6 g"|"36(2) ANSMET"|" "
"Dominion Range 10441"|"Official"|" "|"2010"|"Antarctica"|"H5&para;"|"17.8 g"|"36(2) ANSMET"|" "
"Dominion Range 10442"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"38.1 g"|"36(2) ANSMET"|" "
"Dominion Range 10443"|"Official"|" "|"2010"|"Antarctica"|"L5&sect;"|"46.1 g"|"36(2) ANSMET"|" "
"Dominion Range 10444"|"Official"|" "|"2010"|"Antarctica"|"L6&sect;"|"42.3 g"|"36(2) ANSMET"|" "
"Dominion Range 10445"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"42 g"|"36(2) ANSMET"|" "
"Dominion Range 10446"|"Official"|" "|"2010"|"Antarctica"|"L5&sect;"|"35.4 g"|"36(2) ANSMET"|" "
"Dominion Range 10447"|"Official"|" "|"2010"|"Antarctica"|"L5&sect;"|"78.5 g"|"36(2) ANSMET"|" "
"Dominion Range 10448"|"Official"|" "|"2010"|"Antarctica"|"L6&sect;"|"55.7 g"|"36(2) ANSMET"|" "
"Dominion Range 10449"|"Official"|" "|"2010"|"Antarctica"|"L5&sect;"|"89.6 g"|"36(2) ANSMET"|" "
"Dominion Range 10450"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"179.4 g"|"37(1) ANSMET"|" "
"Dominion Range 10451"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"173.6 g"|"37(1) ANSMET"|" "
"Dominion Range 10452"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"99.5 g"|"37(1) ANSMET"|" "
"Dominion Range 10453"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"75.1 g"|"37(1) ANSMET"|" "
"Dominion Range 10454"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"196.4 g"|"37(1) ANSMET"|" "
"Dominion Range 10455"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"45.9 g"|"36(2) ANSMET"|" "
"Dominion Range 10456"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"59.8 g"|"36(2) ANSMET"|" "
"Dominion Range 10457"|"Official"|" "|"2010"|"Antarctica"|"L5&sect;"|"62.3 g"|"36(2) ANSMET"|" "
"Dominion Range 10458"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"84.6 g"|"36(2) ANSMET"|" "
"Dominion Range 10459"|"Official"|" "|"2010"|"Antarctica"|"H5&para;"|"42.4 g"|"36(2) ANSMET"|" "
"Dominion Range 10460"|"Official"|" "|"2010"|"Antarctica"|"L6&sect;"|"44.4 g"|"37(1) ANSMET"|" "
"Dominion Range 10461"|"Official"|" "|"2010"|"Antarctica"|"L6&sect;"|"80.5 g"|"37(1) ANSMET"|" "
"Dominion Range 10462"|"Official"|" "|"2010"|"Antarctica"|"L6&sect;"|"49.5 g"|"37(1) ANSMET"|" "
"Dominion Range 10463"|"Official"|" "|"2010"|"Antarctica"|"L6&sect;"|"60.8 g"|"37(1) ANSMET"|" "
"Dominion Range 10464"|"Official"|" "|"2010"|"Antarctica"|"L6&sect;"|"41.2 g"|"37(1) ANSMET"|" "
"Dominion Range 10465"|"Official"|" "|"2010"|"Antarctica"|"L6&sect;"|"40.2 g"|"37(1) ANSMET"|" "
"Dominion Range 10466"|"Official"|" "|"2010"|"Antarctica"|"L6&sect;"|"15.5 g"|"37(1) ANSMET"|" "
"Dominion Range 10467 **"|"Official"|" "|"2010"|"Antarctica"|"CR2"|"28.3 g"|"37(1) ANSMET"|" "
"Dominion Range 10468"|"Official"|" "|"2010"|"Antarctica"|"L6&sect;"|"24.1 g"|"37(1) ANSMET"|" "
"Dominion Range 10469"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"23.4 g"|"37(1) ANSMET"|" "
"Dominion Range 10470"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"22.7 g"|"37(1) ANSMET"|" "
"Dominion Range 10471"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"22.7 g"|"37(1) ANSMET"|" "
"Dominion Range 10472"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"37.8 g"|"37(1) ANSMET"|" "
"Dominion Range 10473"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"42.5 g"|"37(1) ANSMET"|" "
"Dominion Range 10474"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"39 g"|"37(1) ANSMET"|" "
"Dominion Range 10475"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"29.5 g"|"37(1) ANSMET"|" "
"Dominion Range 10476"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"32.3 g"|"37(1) ANSMET"|" "
"Dominion Range 10477"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"27 g"|"37(1) ANSMET"|" "
"Dominion Range 10478"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"37.9 g"|"37(1) ANSMET"|" "
"Dominion Range 10479"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"20.7 g"|"37(1) ANSMET"|" "
"Dominion Range 10480"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"12.9 g"|"36(1) ANSMET"|" "
"Dominion Range 10481"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"10.2 g"|"36(1) ANSMET"|" "
"Dominion Range 10482"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"12.8 g"|"36(1) ANSMET"|" "
"Dominion Range 10483"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"6.8 g"|"36(1) ANSMET"|" "
"Dominion Range 10484"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"5.9 g"|"36(1) ANSMET"|" "
"Dominion Range 10485"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"27.5 g"|"36(1) ANSMET"|" "
"Dominion Range 10486"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"24.3 g"|"36(1) ANSMET"|" "
"Dominion Range 10487"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"22.9 g"|"36(1) ANSMET"|" "
"Dominion Range 10488"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"24.1 g"|"36(1) ANSMET"|" "
"Dominion Range 10489"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"12.7 g"|"36(1) ANSMET"|" "
"Dominion Range 10490 **"|"Official"|" "|"2010"|"Antarctica"|"LL3.2"|"115.9 g"|"37(2) ANSMET"|" "
"Dominion Range 10491"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"96.7 g"|"37(1) ANSMET"|" "
"Dominion Range 10492"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"126.3 g"|"37(1) ANSMET"|" "
"Dominion Range 10493"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"266 g"|"37(1) ANSMET"|" "
"Dominion Range 10494"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"164.4 g"|"37(1) ANSMET"|" "
"Dominion Range 10495"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"51.6 g"|"36(1) ANSMET"|" "
"Dominion Range 10496"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"55.7 g"|"36(1) ANSMET"|" "
"Dominion Range 10497"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"34.3 g"|"36(1) ANSMET"|" "
"Dominion Range 10498"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"27 g"|"36(1) ANSMET"|" "
"Dominion Range 10499"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"34.3 g"|"36(1) ANSMET"|" "
"Dominion Range 10500"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"78.4 g"|"36(1) ANSMET"|" "
"Dominion Range 10501"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"52.1 g"|"36(1) ANSMET"|" "
"Dominion Range 10502"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"53 g"|"36(1) ANSMET"|" "
"Dominion Range 10503"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"73.7 g"|"36(1) ANSMET"|" "
"Dominion Range 10504"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"53.8 g"|"36(1) ANSMET"|" "
"Dominion Range 10505"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"56.8 g"|"36(1) ANSMET"|" "
"Dominion Range 10506"|"Official"|" "|"2010"|"Antarctica"|"H5&para;"|"52.1 g"|"36(1) ANSMET"|" "
"Dominion Range 10507"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"35.8 g"|"36(1) ANSMET"|" "
"Dominion Range 10508"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"46.5 g"|"36(1) ANSMET"|" "
"Dominion Range 10509"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"38.4 g"|"36(1) ANSMET"|" "
"Dominion Range 10510"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"30 g"|"36(1) ANSMET"|" "
"Dominion Range 10511"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"14.5 g"|"36(1) ANSMET"|" "
"Dominion Range 10512"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"32.9 g"|"36(1) ANSMET"|" "
"Dominion Range 10513"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"30.2 g"|"36(1) ANSMET"|" "
"Dominion Range 10514"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"22.5 g"|"36(1) ANSMET"|" "
"Dominion Range 10515"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"23.9 g"|"36(1) ANSMET"|" "
"Dominion Range 10516"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"13.3 g"|"36(1) ANSMET"|" "
"Dominion Range 10517"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"19.6 g"|"36(1) ANSMET"|" "
"Dominion Range 10518"|"Official"|" "|"2010"|"Antarctica"|"H5&para;"|"9 g"|"36(1) ANSMET"|" "
"Dominion Range 10519"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"9.9 g"|"36(1) ANSMET"|" "
"Dominion Range 10520"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"51.8 g"|"37(1) ANSMET"|" "
"Dominion Range 10521"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"69.8 g"|"37(1) ANSMET"|" "
"Dominion Range 10522"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"44.3 g"|"37(1) ANSMET"|" "
"Dominion Range 10523"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"42.4 g"|"37(1) ANSMET"|" "
"Dominion Range 10524"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"34.4 g"|"37(1) ANSMET"|" "
"Dominion Range 10525"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"46.8 g"|"37(1) ANSMET"|" "
"Dominion Range 10526"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"21.3 g"|"37(1) ANSMET"|" "
"Dominion Range 10527"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"39.7 g"|"37(1) ANSMET"|" "
"Dominion Range 10528"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"24.8 g"|"37(1) ANSMET"|" "
"Dominion Range 10529"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"18.9 g"|"37(1) ANSMET"|" "
"Dominion Range 10530"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"17.9 g"|"36(1) ANSMET"|" "
"Dominion Range 10531"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"15.2 g"|"36(1) ANSMET"|" "
"Dominion Range 10532"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"8.5 g"|"36(1) ANSMET"|" "
"Dominion Range 10533"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"15.4 g"|"36(1) ANSMET"|" "
"Dominion Range 10534 **"|"Official"|" "|"2010"|"Antarctica"|"L6"|"13 g"|"36(1) ANSMET"|" "
"Dominion Range 10535"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"9.2 g"|"36(1) ANSMET"|" "
"Dominion Range 10536"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"17.1 g"|"36(1) ANSMET"|" "
"Dominion Range 10537"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"13.2 g"|"36(1) ANSMET"|" "
"Dominion Range 10538"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"13.9 g"|"36(1) ANSMET"|" "
"Dominion Range 10539"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"29 g"|"36(1) ANSMET"|" "
"Dominion Range 10540"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"22.3 g"|"36(1) ANSMET"|" "
"Dominion Range 10541"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"30.4 g"|"36(1) ANSMET"|" "
"Dominion Range 10542"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"38.8 g"|"36(1) ANSMET"|" "
"Dominion Range 10543"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"33.4 g"|"36(1) ANSMET"|" "
"Dominion Range 10544"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"41.6 g"|"36(1) ANSMET"|" "
"Dominion Range 10545"|"Official"|" "|"2010"|"Antarctica"|"L6&sect;"|"38.2 g"|"36(1) ANSMET"|" "
"Dominion Range 10546"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"41.1 g"|"36(1) ANSMET"|" "
"Dominion Range 10547"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"25.2 g"|"36(1) ANSMET"|" "
"Dominion Range 10548"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"24.9 g"|"36(1) ANSMET"|" "
"Dominion Range 10549"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"37.7 g"|"36(1) ANSMET"|" "
"Dominion Range 10550"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"89.7 g"|"37(1) ANSMET"|" "
"Dominion Range 10551"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"70.4 g"|"37(1) ANSMET"|" "
"Dominion Range 10552"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"47.1 g"|"37(1) ANSMET"|" "
"Dominion Range 10553"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"57.9 g"|"37(1) ANSMET"|" "
"Dominion Range 10554"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"83.6 g"|"37(1) ANSMET"|" "
"Dominion Range 10555"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"62.5 g"|"37(1) ANSMET"|" "
"Dominion Range 10556 **"|"Official"|" "|"2010"|"Antarctica"|"L3.6"|"119.9 g"|"37(2) ANSMET"|" "
"Dominion Range 10557"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"102 g"|"37(1) ANSMET"|" "
"Dominion Range 10558"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"86.9 g"|"37(1) ANSMET"|" "
"Dominion Range 10559"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"104.8 g"|"37(1) ANSMET"|" "
"Dominion Range 10560"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"36.8 g"|"37(2) ANSMET"|" "
"Dominion Range 10561"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"71.3 g"|"37(2) ANSMET"|" "
"Dominion Range 10562"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"56.6 g"|"37(2) ANSMET"|" "
"Dominion Range 10563"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"66.5 g"|"37(2) ANSMET"|" "
"Dominion Range 10564"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"80.5 g"|"37(2) ANSMET"|" "
"Dominion Range 10565"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"43.6 g"|"37(2) ANSMET"|" "
"Dominion Range 10566 **"|"Official"|" "|"2010"|"Antarctica"|"L5"|"38.5 g"|"36(1) ANSMET"|" "
"Dominion Range 10567"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"49.9 g"|"37(2) ANSMET"|" "
"Dominion Range 10568"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"50.1 g"|"37(2) ANSMET"|" "
"Dominion Range 10569"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"44.8 g"|"37(2) ANSMET"|" "
"Dominion Range 10570"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"15.4 g"|"37(1) ANSMET"|" "
"Dominion Range 10571"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"22.4 g"|"37(1) ANSMET"|" "
"Dominion Range 10572"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"18.1 g"|"37(1) ANSMET"|" "
"Dominion Range 10573"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"17 g"|"37(1) ANSMET"|" "
"Dominion Range 10574"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"35.8 g"|"37(1) ANSMET"|" "
"Dominion Range 10575"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"17.2 g"|"37(1) ANSMET"|" "
"Dominion Range 10576"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"24.9 g"|"37(1) ANSMET"|" "
"Dominion Range 10577"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"41.3 g"|"37(1) ANSMET"|" "
"Dominion Range 10578"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"31 g"|"37(1) ANSMET"|" "
"Dominion Range 10579"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"34 g"|"37(1) ANSMET"|" "
"Dominion Range 10580"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"53.8 g"|"37(1) ANSMET"|" "
"Dominion Range 10581"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"69.5 g"|"37(1) ANSMET"|" "
"Dominion Range 10582"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"45.2 g"|"37(1) ANSMET"|" "
"Dominion Range 10583"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"57 g"|"37(1) ANSMET"|" "
"Dominion Range 10584"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"83.1 g"|"37(1) ANSMET"|" "
"Dominion Range 10585"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"82.3 g"|"37(1) ANSMET"|" "
"Dominion Range 10586"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"75 g"|"37(1) ANSMET"|" "
"Dominion Range 10587"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"55.1 g"|"37(1) ANSMET"|" "
"Dominion Range 10588"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"53.7 g"|"37(1) ANSMET"|" "
"Dominion Range 10589"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"38 g"|"37(1) ANSMET"|" "
"Dominion Range 10590"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"20.5 g"|"36(1) ANSMET"|" "
"Dominion Range 10591"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"39.2 g"|"36(1) ANSMET"|" "
"Dominion Range 10592"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"39.2 g"|"36(1) ANSMET"|" "
"Dominion Range 10593"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"47.5 g"|"36(1) ANSMET"|" "
"Dominion Range 10594"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"39.3 g"|"36(1) ANSMET"|" "
"Dominion Range 10595 **"|"Official"|" "|"2010"|"Antarctica"|"L5"|"35 g"|"36(1) ANSMET"|" "
"Dominion Range 10596"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"34.3 g"|"36(1) ANSMET"|" "
"Dominion Range 10597 **"|"Official"|" "|"2010"|"Antarctica"|"L3"|"47.5 g"|"36(1) ANSMET"|" "
"Dominion Range 10598"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"28.1 g"|"36(1) ANSMET"|" "
"Dominion Range 10599"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"27.2 g"|"36(1) ANSMET"|" "
"Dominion Range 10600"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"31.4 g"|"36(1) ANSMET"|" "
"Dominion Range 10601"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"26.2 g"|"36(1) ANSMET"|" "
"Dominion Range 10602"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"16.4 g"|"36(1) ANSMET"|" "
"Dominion Range 10603"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"13 g"|"36(1) ANSMET"|" "
"Dominion Range 10604"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"30.1 g"|"36(1) ANSMET"|" "
"Dominion Range 10605"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"23.8 g"|"36(1) ANSMET"|" "
"Dominion Range 10606"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"25 g"|"36(1) ANSMET"|" "
"Dominion Range 10607"|"Official"|" "|"2010"|"Antarctica"|"LL5&para;"|"27.1 g"|"36(1) ANSMET"|" "
"Dominion Range 10608"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"31.4 g"|"36(1) ANSMET"|" "
"Dominion Range 10609"|"Official"|" "|"2010"|"Antarctica"|"H5&para;"|"31.8 g"|"36(1) ANSMET"|" "
"Dominion Range 10610"|"Official"|" "|"2010"|"Antarctica"|"H6&para;"|"43 g"|"37(1) ANSMET"|" "
"Dominion Range 10611"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"50.2 g"|"37(1) ANSMET"|" "
"Dominion Range 10612"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"43.6 g"|"37(1) ANSMET"|" "
"Dominion Range 10613"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"48.5 g"|"37(1) ANSMET"|" "
"Dominion Range 10614"|"Official"|" "|"2010"|"Antarctica"|"L5&para;"|"64.2 g"|"37(1) ANSMET"|" "
"Dominion Range 10615"|"Official"|" "|"2010"|"Antarctica"|"L6&para;"|"66.1 g"|"37(1) ANSMET"|" "
"Dominion Range 10616"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"35.9 g"|"37(1) ANSMET"|" "
"Dominion Range 10617"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"86.2 g"|"37(1) ANSMET"|" "
"Dominion Range 10618"|"Official"|" "|"2010"|"Antarctica"|"LL6&para;"|"48.4 g"|"37(1) ANSMET"|" "
