"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"(Lat,Long)"
"Northwest Africa 13382 **"|"Official"|"2016"|"(Northwest Africa)"|"L3"|"875 g"|" "
"Northwest Africa 13383 **"|"Official"|"2019"|"(Northwest Africa)"|"Ureilite"|"866 g"|" "
"Northwest Africa 13384 **"|"Official"|"2018"|"(Northwest Africa)"|"L5"|"465 g"|" "
"Northwest Africa 13385 **"|"Official"|"2015"|"Drâa-Tafilalet, Morocco"|"CVred3"|"1040 g"|" "
"Northwest Africa 13386 **"|"Official"|"2019"|"Morocco"|"L5"|"158 g"|" "
"Northwest Africa 13387 **"|"Official"|"2019"|"Morocco"|"L5"|"79 g"|" "
"Northwest Africa 13388 **"|"Official"|"2019"|"Morocco"|"L5"|"94 g"|" "
"Northwest Africa 13389 **"|"Official"|"2019"|"Morocco"|"L5"|"82 g"|" "
"Northwest Africa 13390 **"|"Official"|"2017"|"Mauritania"|"Lunar (frag. breccia)"|"113 g"|" "
"Northwest Africa 13391"|"Official"|"2020"|"(Northwest Africa)"|"LL5"|"374 g"|" "
"Northwest Africa 13392 **"|"Official"|"2020"|"(Northwest Africa)"|"LL5-6"|"393 g"|" "
"Northwest Africa 13393"|"Official"|"2020"|"(Northwest Africa)"|"L6"|"944 g"|" "
"Northwest Africa 13394 **"|"Official"|"2020"|"(Northwest Africa)"|"LL6-melt breccia"|"480 g"|" "
"Northwest Africa 13395 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite-mmict"|"736 g"|" "
"Northwest Africa 13396"|"Official"|"2015"|"Morocco"|"H5"|"177 g"|" "
"Northwest Africa 13397 **"|"Official"|"2019"|"Morocco"|"LL3"|"720 g"|" "
"Northwest Africa 13398"|"Official"|"2019"|"Mauritania"|"H5"|"9.25 kg"|" "
"Northwest Africa 13399"|"Official"|"2018"|"Mauritania"|"H5"|"8.87 kg"|" "
"Northwest Africa 13400 **"|"Official"|"2016"|"(Northwest Africa)"|"CL3.9"|"605 g"|" "
"Northwest Africa 13401 **"|"Official"|"2020"|"(Northwest Africa)"|"Martian (shergottite)"|"67 g"|" "
"Northwest Africa 13402"|"Official"|"2017"|"Mauritania"|"H5"|"5.64 kg"|" "
"Northwest Africa 13403"|"Official"|"2019"|"Mauritania"|"L6"|"3.32 kg"|" "
"Northwest Africa 13404 **"|"Official"|"2019"|"Laayoune, Morocco"|"L6"|"3.8 kg"|" "
"Northwest Africa 13405"|"Official"|"2019"|"Mauritania"|"H6"|"2.66 kg"|" "
"Northwest Africa 13406"|"Official"|"2019"|"Morocco"|"H6"|"1482 g"|" "
"Northwest Africa 13407"|"Official"|"2019"|"Mauritania"|"L5"|"2.82 kg"|" "
"Northwest Africa 13408 **"|"Official"|"2018"|"Algeria"|"Lunar (feldsp. breccia)"|"2 kg"|" "
"Northwest Africa 13410 **"|"Official"|"2017"|"Tindouf, Algeria"|"L6"|"99.2 g"|" "
"Northwest Africa 13411 **"|"Official"|"2018"|"Western Sahara, Morocco"|"OC5-an"|"264 g"|" "
"Northwest Africa 13412 **"|"Official"|"2020"|"(Northwest Africa)"|"CV3"|"6 g"|" "
"Northwest Africa 13413 **"|"Official"|"2020"|"(Northwest Africa)"|"Howardite"|"242 g"|" "
"Northwest Africa 13414 **"|"Official"|"2020"|"(Northwest Africa)"|"L6-melt breccia"|"648 g"|" "
"Northwest Africa 13415 **"|"Official"|"2019"|"(Northwest Africa)"|"Eucrite"|"286 g"|" "
"Northwest Africa 13416 **"|"Official"|"2015"|"(Northwest Africa)"|"L5"|"1834 g"|" "
"Northwest Africa 13417 **"|"Official"|"2012"|"(Northwest Africa)"|"H3-6"|"350 g"|" "
"Northwest Africa 13418 **"|"Official"|"2019"|"(Northwest Africa)"|"L5"|"4.65 kg"|" "
"Northwest Africa 13419 **"|"Official"|"2008"|"(Northwest Africa)"|"Acapulcoite"|"53 g"|" "
"Northwest Africa 13420 **"|"Official"|"2019"|"(Northwest Africa)"|"L6"|"3.91 kg"|" "
"Northwest Africa 13421 **"|"Official"|"2019"|"(Northwest Africa)"|"H4"|"11.34 kg"|" "
"Northwest Africa 13422 **"|"Official"|"2019"|"(Northwest Africa)"|"L5"|"4.98 kg"|" "
"Northwest Africa 13423 **"|"Official"|"2019"|"(Northwest Africa)"|"H4"|"3.42 kg"|" "
"Northwest Africa 13424 **"|"Official"|"2019"|"(Northwest Africa)"|"L4"|"103.8 g"|" "
"Northwest Africa 13425 **"|"Official"|"2019"|"(Northwest Africa)"|"H4"|"2.6 kg"|" "
"Northwest Africa 13426 **"|"Official"|"2020"|"(Northwest Africa)"|"Lunar"|"137.3 g"|" "
"Northwest Africa 13428 **"|"Official"|"2019"|"(Northwest Africa)"|"Diogenite-pm"|"480 g"|" "
"Northwest Africa 13429 **"|"Official"|"2020"|"(Northwest Africa)"|"L7"|"2.02 kg"|" "
"Northwest Africa 13430 **"|"Official"|"2019"|"(Northwest Africa)"|"Howardite"|"1276 g"|" "
"Northwest Africa 13431 **"|"Official"|"2019"|"(Northwest Africa)"|"H4"|"308 g"|" "
"Northwest Africa 13432 **"|"Official"|"2020"|"(Northwest Africa)"|"Winonaite"|"4.46 kg"|" "
"Northwest Africa 13433 **"|"Official"|"2020"|"Mauritania"|"Eucrite-unbr"|"24.7 kg"|" "
"Northwest Africa 13434 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite-melt breccia"|"123.7 g"|" "
"Northwest Africa 13435 **"|"Official"|"2020"|"(Northwest Africa)"|"Diogenite"|"277 g"|" "
"Northwest Africa 13436 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite-pmict"|"345 g"|" "
"Northwest Africa 13437 **"|"Official"|"2020"|"(Northwest Africa)"|"CV3"|"133.8 g"|" "
"Northwest Africa 13438 **"|"Official"|"2020"|"(Northwest Africa)"|"CO3"|"63.5 g"|" "
"Northwest Africa 13439 **"|"Official"|"2018"|"Morocco"|"Eucrite"|"660 g"|" "
"Northwest Africa 13440 **"|"Official"|"2018"|"Algeria"|"Martian (shergottite)"|"310 g"|" "
"Northwest Africa 13441 **"|"Official"|"2019"|"Algeria"|"Martian (shergottite)"|"84.7 g"|" "
"Northwest Africa 13442 **"|"Official"|"2020"|"(Northwest Africa)"|"CO3.0"|"127 g"|" "
"Northwest Africa 13443 **"|"Official"|"2020"|"(Northwest Africa)"|"CO3.1"|"153 g"|" "
"Northwest Africa 13444 **"|"Official"|"2017"|"(Northwest Africa)"|"CK4/5"|"909 g"|" "
"Northwest Africa 13445 **"|"Official"|"2019"|"(Northwest Africa)"|"L4"|"542 g"|" "
"Northwest Africa 13446 **"|"Official"|"2020"|"Algeria"|"Achondrite-ung"|"6.48 kg"|" "
"Northwest Africa 13447 **"|"Official"|"2020"|"(Northwest Africa)"|"H3"|"269 g"|" "
"Northwest Africa 13448 **"|"Official"|"2017"|"(Northwest Africa)"|"LL3"|"114.7 g"|" "
"Northwest Africa 13449 **"|"Official"|"2019"|"(Northwest Africa)"|"CK5"|"842 g"|" "
"Northwest Africa 13450 **"|"Official"|"2020"|"Algeria"|"Lunar (feldsp. breccia)"|"629 g"|" "
"Northwest Africa 13451 **"|"Official"|"2019"|"(Northwest Africa)"|"CV3"|"1120 g"|" "
"Northwest Africa 13452 **"|"Official"|"2019"|"(Northwest Africa)"|"R4-6"|"440 g"|" "
"Northwest Africa 13453 **"|"Official"|"2019"|"(Northwest Africa)"|"CK5"|"106 g"|" "
"Northwest Africa 13454 **"|"Official"|"2019"|"(Northwest Africa)"|"R3"|"510 g"|" "
"Northwest Africa 13455 **"|"Official"|"2019"|"(Northwest Africa)"|"CO3-an"|"150 g"|" "
"Northwest Africa 13456 **"|"Official"|"2019"|"(Northwest Africa)"|"C2"|"169 g"|" "
"Northwest Africa 13457 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite"|"11.78 kg"|" "
"Northwest Africa 13458 **"|"Official"|"2008"|"Dakhla, Morocco"|"H5"|"6.5 kg"|" "
"Northwest Africa 13459 **"|"Official"|"2017"|"South, Morocco"|"Martian (shergottite)"|"32.5 g"|" "
"Northwest Africa 13460 **"|"Official"|"2017"|"South, Morocco"|"Martian (shergottite)"|"4.01 g"|" "
"Northwest Africa 13461 **"|"Official"|"2020"|"(Northwest Africa)"|"LL5-6"|"1870 g"|" "
"Northwest Africa 13462 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite-melt breccia"|"277 g"|" "
"Northwest Africa 13463 **"|"Official"|"2018"|"(Northwest Africa)"|"Ureilite"|"265 g"|" "
"Northwest Africa 13464 **"|"Official"|"2018"|"(Northwest Africa)"|"CO3"|"446 g"|" "
"Northwest Africa 13465 **"|"Official"|"2019"|"(Northwest Africa)"|"H5"|"1500 g"|" "
"Northwest Africa 13466 **"|"Official"|"2019"|"(Northwest Africa)"|"CK6"|"677 g"|" "
"Northwest Africa 13467 **"|"Official"|"2020"|"(Northwest Africa)"|"Martian (shergottite)"|"80 g"|" "
"Northwest Africa 13468 **"|"Official"|"2020"|"(Northwest Africa)"|"R3-6"|"280 g"|" "
"Northwest Africa 13469 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite-melt breccia"|"27 g"|" "
"Northwest Africa 13470 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite"|"104 g"|" "
"Northwest Africa 13471 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite-melt breccia"|"100 g"|" "
"Northwest Africa 13472 **"|"Official"|"2018"|"Mauritania"|"LL4-6"|"814 g"|" "
"Northwest Africa 13473 **"|"Official"|"2018"|"(Northwest Africa)"|"H4"|"84 g"|" "
"Northwest Africa 13474 **"|"Official"|"2020"|"Morocco"|"Martian (shergottite)"|"218 g"|" "
"Northwest Africa 13475 **"|"Official"|"2019"|"(Northwest Africa)"|"L5-melt breccia"|"8.44 kg"|" "
"Northwest Africa 13476 **"|"Official"|"2020"|"(Northwest Africa)"|"Ureilite"|"251 g"|" "
"Northwest Africa 13477 **"|"Official"|"2020"|"(Northwest Africa)"|"CO3"|"777 g"|" "
"Northwest Africa 13478 **"|"Official"|"2020"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"59 g"|" "
"Northwest Africa 13479 **"|"Official"|"2020"|"(Northwest Africa)"|"C2-ung"|"25.9 g"|" "
"Northwest Africa 13480 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite-mmict"|"1495 g"|" "
"Northwest Africa 13481 **"|"Official"|"2014"|"(Northwest Africa)"|"H4"|"27.5 g"|" "
"Northwest Africa 13482 **"|"Official"|"2019"|"Algeria"|"CK5-6"|"311 g"|" "
"Northwest Africa 13483 **"|"Official"|"2019"|"Algeria"|"CK5"|"350 g"|" "
"Northwest Africa 13484 **"|"Official"|"2017"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"240 g"|" "
"Northwest Africa 13485 **"|"Official"|"2019"|"Algeria"|"Eucrite-unbr"|"1675 g"|" "
"Northwest Africa 13486 **"|"Official"|"2019"|"Algeria"|"Martian (shergottite)"|"21 g"|" "
"Northwest Africa 13487 **"|"Official"|"2019"|"(Northwest Africa)"|"Mesosiderite"|"58 g"|" "
"Northwest Africa 13488 **"|"Official"|"2020"|"Tarfaya, Morocco"|"CK6"|"39.3 g"|" "
"Northwest Africa 13489 **"|"Official"|"2019"|"(Northwest Africa)"|"Brachinite"|"253 g"|" "
"Northwest Africa 13490 **"|"Official"|"2019"|"(Northwest Africa)"|"CO3"|"299 g"|" "
"Northwest Africa 13491 **"|"Official"|"2019"|"(Northwest Africa)"|"CO3"|"144.5 g"|" "
"Northwest Africa 13492 **"|"Official"|"2019"|"(Northwest Africa)"|"Eucrite"|"129.5 g"|" "
"Northwest Africa 13493 **"|"Official"|"2019"|"(Northwest Africa)"|"Eucrite"|"111.6 g"|" "
"Northwest Africa 13494 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite"|"64.3 g"|" "
"Northwest Africa 13495 **"|"Official"|"2020"|"(Northwest Africa)"|"CO3"|"572 g"|" "
"Northwest Africa 13496 **"|"Official"|"2020"|"(Northwest Africa)"|"Mesosiderite"|"123 g"|" "
"Northwest Africa 13497 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite"|"528 g"|" "
"Northwest Africa 13498 **"|"Official"|"2020"|"(Northwest Africa)"|"LL3"|"68.8 g"|" "
"Northwest Africa 13499 **"|"Official"|"2020"|"Algeria"|"Eucrite"|"177.7 g"|" "
"Northwest Africa 13500 **"|"Official"|"2020"|"(Northwest Africa)"|"L(LL)3"|"24.6 g"|" "
"Northwest Africa 13501 **"|"Official"|"2016"|"(Northwest Africa)"|"H3.10"|"197.8 g"|" "
"Northwest Africa 13502 **"|"Official"|"2019"|"(Northwest Africa)"|"H6"|"388 g"|" "
"Northwest Africa 13503 **"|"Official"|"2019"|"(Northwest Africa)"|"CK3"|"138.6 g"|" "
"Northwest Africa 13504 **"|"Official"|"2019"|"(Northwest Africa)"|"L3.10"|"74.1 g"|" "
"Northwest Africa 13505 **"|"Official"|"2019"|"(Northwest Africa)"|"CK5"|"92.8 g"|" "
"Northwest Africa 13506 **"|"Official"|"2020"|"(Northwest Africa)"|"Martian (shergottite)"|"233 g"|" "
"Northwest Africa 13507 **"|"Official"|"2020"|"(Northwest Africa)"|"Lodranite"|"259 g"|" "
"Northwest Africa 13508 **"|"Official"|"2020"|"(Northwest Africa)"|"Ureilite"|"1075 g"|" "
"Northwest Africa 13509 **"|"Official"|"2018"|"(Northwest Africa)"|"LL4-6"|"1239 g"|" "
"Northwest Africa 13510 **"|"Official"|"2020"|"(Northwest Africa)"|"Howardite"|"1198 g"|" "
"Northwest Africa 13511 **"|"Official"|"2020"|"(Northwest Africa)"|"R4"|"1089 g"|" "
"Northwest Africa 13512 **"|"Official"|"2019"|"Morocco"|"Aubrite"|"105 g"|" "
"Northwest Africa 13513 **"|"Official"|"2020"|"(Northwest Africa)"|"Ureilite"|"21 g"|" "
"Northwest Africa 13514"|"Official"|"2020"|"Morocco"|"L5"|"2.78 kg"|" "
"Northwest Africa 13515"|"Official"|"2020"|"Morocco"|"H5"|"3.91 kg"|" "
"Northwest Africa 13516 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite-unbr"|"546 g"|" "
"Northwest Africa 13517 **"|"Official"|"2009"|"(Northwest Africa)"|"Martian (shergottite)"|"49.7 g"|" "
"Northwest Africa 13518 **"|"Official"|"2020"|"(Northwest Africa)"|"R4-5"|"2.63 kg"|" "
"Northwest Africa 13519 **"|"Official"|"2020"|"(Northwest Africa)"|"L3-5"|"234 g"|" "
"Northwest Africa 13520 **"|"Official"|"2008"|"(Northwest Africa)"|"L(H)3"|"719 g"|" "
"Northwest Africa 13521 **"|"Official"|"2020"|"(Northwest Africa)"|"L5"|"585 g"|" "
"Northwest Africa 13522 **"|"Official"|"2018"|"Morocco"|"CV3"|"19 g"|" "
"Northwest Africa 13523 **"|"Official"|"2019"|"Algeria"|"Eucrite-br"|"255 g"|" "
"Northwest Africa 13524 **"|"Official"|"2019"|"(Northwest Africa)"|"LL6"|"123 g"|" "
"Northwest Africa 13525 **"|"Official"|"2019"|"(Northwest Africa)"|"LL6"|"830 g"|" "
"Northwest Africa 13526 **"|"Official"|"2016"|"Morocco"|"R5"|"25 g"|" "
"Northwest Africa 13527 **"|"Official"|"2019"|"Algeria"|"LL3"|"35 g"|" "
"Northwest Africa 13528 **"|"Official"|"2014"|"(Northwest Africa)"|"CK5"|"5.8 g"|" "
"Northwest Africa 13529 **"|"Official"|"2018"|"Morocco"|"H4"|"1690 g"|" "
"Northwest Africa 13530 **"|"Official"|"2018"|"Morocco"|"CV3"|"350 g"|" "
"Northwest Africa 13531 **"|"Official"|"2017"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"22.9 g"|" "
"Northwest Africa 13532 **"|"Official"|"2017"|"(Northwest Africa)"|"Mesosiderite-B2/3"|"115 g"|" "
"Northwest Africa 13533 **"|"Official"|"2018"|"(Northwest Africa)"|"L6"|"464 g"|" "
"Northwest Africa 13534 **"|"Official"|"2020"|"(Northwest Africa)"|"L4"|"3.56 kg"|" "
"Northwest Africa 13535 **"|"Official"|"2009"|"(Northwest Africa)"|"L4"|"4.45 kg"|" "
"Northwest Africa 13536 **"|"Official"|"2019"|"(Northwest Africa)"|"H4"|"280 g"|" "
"Northwest Africa 13537 **"|"Official"|"2019"|"(Northwest Africa)"|"L4"|"350 g"|" "
"Northwest Africa 13538"|"Official"|"2019"|"(Northwest Africa)"|"H5"|"490 g"|" "
"Northwest Africa 13539"|"Official"|"2019"|"(Northwest Africa)"|"H6"|"280 g"|" "
"Northwest Africa 13540"|"Official"|"2019"|"(Northwest Africa)"|"LL5"|"2.17 kg"|" "
"Northwest Africa 13541"|"Official"|"2005"|"(Northwest Africa)"|"H5"|"3.5 kg"|" "
"Northwest Africa 13542 **"|"Official"|"2020"|"(Northwest Africa)"|"CV3"|"80 g"|" "
"Northwest Africa 13543 **"|"Official"|"2020"|"(Northwest Africa)"|"CV3"|"4.4 kg"|" "
"Northwest Africa 13544 **"|"Official"|"2020"|"(Northwest Africa)"|"CK5"|"2.5 kg"|" "
"Northwest Africa 13545 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite"|"2.7 kg"|" "
"Northwest Africa 13546 **"|"Official"|"2020"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"2.3 kg"|" "
"Northwest Africa 13547 **"|"Official"|"2020"|"(Northwest Africa)"|"CM2"|"17 g"|" "
"Northwest Africa 13548 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite-melt breccia"|"700 g"|" "
"Northwest Africa 13549 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite"|"25 g"|" "
"Northwest Africa 13550 **"|"Official"|"2018"|"(Northwest Africa)"|"Pallasite"|"264 g"|" "
"Northwest Africa 13551 **"|"Official"|"2020"|"(Northwest Africa)"|"H6"|"302 g"|" "
"Northwest Africa 13552 **"|"Official"|"2020"|"(Northwest Africa)"|"H5"|"140 g"|" "
"Northwest Africa 13553 **"|"Official"|"2020"|"(Northwest Africa)"|"L5"|"455 g"|" "
"Northwest Africa 13554"|"Official"|"2020"|"(Northwest Africa)"|"H5"|"89 g"|" "
"Northwest Africa 13555 **"|"Official"|"2020"|"(Northwest Africa)"|"LL6"|"682 g"|" "
"Northwest Africa 13556 **"|"Official"|"2020"|"(Northwest Africa)"|"LL6"|"286 g"|" "
"Northwest Africa 13557 **"|"Official"|"2020"|"(Northwest Africa)"|"CK6"|"20 g"|" "
"Northwest Africa 13558 **"|"Official"|"2020"|"(Northwest Africa)"|"H6"|"80 g"|" "
"Northwest Africa 13559 **"|"Official"|"2020"|"(Northwest Africa)"|"CO3"|"172 g"|" "
"Northwest Africa 13560 **"|"Official"|"2020"|"(Northwest Africa)"|"H5"|"2.92 kg"|" "
"Northwest Africa 13561 **"|"Official"|"2020"|"(Northwest Africa)"|"Martian (polymict breccia)"|"1.5 g"|" "
"Northwest Africa 13562 **"|"Official"|"2020"|"(Northwest Africa)"|"Lodranite"|"90 g"|" "
"Northwest Africa 13563 **"|"Official"|"2020"|"(Northwest Africa)"|"L6"|"120 g"|" "
"Northwest Africa 13564 **"|"Official"|"2020"|"(Northwest Africa)"|"Pallasite"|"75 g"|" "
"Northwest Africa 13565 **"|"Official"|"2020"|"Mauritania"|"Mesosiderite"|"1085 g"|" "
"Northwest Africa 13566 **"|"Official"|"2020"|"Morocco"|"LL4"|"826 g"|" "
"Northwest Africa 13567 **"|"Official"|"2020"|"Morocco"|"LL3.1"|"1980 g"|" "
"Northwest Africa 13568 **"|"Official"|"2020"|"Tindouf, Algeria"|"Lunar"|"825 g"|" "
"Northwest Africa 13569 **"|"Official"|"2020"|"Morocco"|"CV3"|"24.2 g"|" "
"Northwest Africa 13570 **"|"Official"|"2014"|"Morocco"|"Eucrite-br"|"23.7 g"|" "
"Northwest Africa 13571 **"|"Official"|"2013"|"Morocco"|"Eucrite-melt breccia"|"61.1 g"|" "
"Northwest Africa 13572 **"|"Official"|"2020"|"Western Sahara"|"Howardite"|"1650 g"|" "
"Northwest Africa 13573 **"|"Official"|"2020"|"Morocco"|"CVox3"|"2.88 kg"|" "
"Northwest Africa 13574 **"|"Official"|"2020"|"Morocco"|"Howardite"|"1525 g"|" "
"Northwest Africa 13575 **"|"Official"|"2020"|"Morocco"|"CVox3"|"1912 g"|" "
"Northwest Africa 13576"|"Official"|"2019"|"Morocco"|"H4"|"400 g"|" "
"Northwest Africa 13578 **"|"Official"|"2020"|"Algeria"|"CK6"|"6.44 kg"|" "
"Northwest Africa 13579 **"|"Official"|"2019"|"Niger"|"Pallasite"|"719 g"|" "
"Northwest Africa 13580 **"|"Official"|"2020"|"Algeria"|"Diogenite"|"700 g"|" "
"Northwest Africa 13581 **"|"Official"|"2018"|"Algeria"|"Martian (shergottite)"|"6.3 kg"|" "
"Northwest Africa 13582 **"|"Official"|"2019"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"11.28 kg"|" "
"Northwest Africa 13583 **"|"Official"|"2019"|"Tunisia"|"Eucrite"|"78 kg"|" "
"Northwest Africa 13585"|"Official"|"2018"|"(Northwest Africa)"|"H5"|"32 g"|" "
"Northwest Africa 13586"|"Official"|"2018"|"(Northwest Africa)"|"L6"|"153 g"|" "
"Northwest Africa 13587"|"Official"|"2018"|"(Northwest Africa)"|"H5"|"115 g"|" "
"Northwest Africa 13588"|"Official"|"2018"|"(Northwest Africa)"|"L6"|"272 g"|" "
"Northwest Africa 13589"|"Official"|"2018"|"(Northwest Africa)"|"L6"|"152 g"|" "
"Northwest Africa 13590"|"Official"|"2018"|"(Northwest Africa)"|"L6"|"19 g"|" "
"Northwest Africa 13591"|"Official"|"2018"|"(Northwest Africa)"|"H6"|"78 g"|" "
"Northwest Africa 13592"|"Official"|"2018"|"(Northwest Africa)"|"H6"|"99 g"|" "
"Northwest Africa 13593"|"Official"|"2018"|"(Northwest Africa)"|"H5"|"49 g"|" "
"Northwest Africa 13594"|"Official"|"2018"|"(Northwest Africa)"|"H6"|"231 g"|" "
"Northwest Africa 13595"|"Official"|"2018"|"(Northwest Africa)"|"H6"|"621 g"|" "
"Northwest Africa 13596 **"|"Official"|"2018"|"(Northwest Africa)"|"H3"|"90 g"|" "
"Northwest Africa 13597 **"|"Official"|"2018"|"(Northwest Africa)"|"H3"|"411 g"|" "
"Northwest Africa 13598"|"Official"|"2018"|"(Northwest Africa)"|"H6"|"1510 g"|" "
"Northwest Africa 13599 **"|"Official"|"2019"|"Morocco"|"Howardite"|"40 g"|" "
"Northwest Africa 13600"|"Official"|"2019"|"Morocco"|"L4"|"89.3 g"|" "
"Northwest Africa 13601 **"|"Official"|"2017"|"Algeria"|"L3"|"176 g"|" "
"Northwest Africa 13602 **"|"Official"|"2018"|"Algeria"|"H3"|"66 g"|" "
"Northwest Africa 13603"|"Official"|"2019"|"Mauritania"|"L6"|"81.2 g"|" "
"Northwest Africa 13604"|"Official"|"2019"|"Mauritania"|"L6"|"258 g"|" "
"Northwest Africa 13605"|"Official"|"2017"|"Morocco"|"L6"|"76.8 g"|" "
"Northwest Africa 13607 **"|"Official"|"2019"|"Algeria"|"H3"|"40 g"|" "
"Northwest Africa 13608"|"Official"|"2013"|"Morocco"|"H5"|"4.6 kg"|" "
"Northwest Africa 13609 **"|"Official"|"2019"|"Mauritania"|"L3"|"41.6 g"|" "
"Northwest Africa 13610 **"|"Official"|"2019"|"Western Sahara"|"L3"|"104.1 g"|" "
"Northwest Africa 13611 **"|"Official"|"2019"|"(Northwest Africa)"|"L5"|"390 g"|" "
"Northwest Africa 13612 **"|"Official"|"2019"|"(Northwest Africa)"|"L5"|"396 g"|" "
"Northwest Africa 13613 **"|"Official"|"2019"|"(Northwest Africa)"|"L5"|"675 g"|" "
"Northwest Africa 13614 **"|"Official"|"2019"|"(Northwest Africa)"|"H6"|"218 g"|" "
"Northwest Africa 13615 **"|"Official"|"2019"|"(Northwest Africa)"|"H5"|"140 g"|" "
"Northwest Africa 13616 **"|"Official"|"2019"|"(Northwest Africa)"|"L5"|"401 g"|" "
"Northwest Africa 13617 **"|"Official"|"2019"|"(Northwest Africa)"|"H5"|"345 g"|" "
"Northwest Africa 13618 **"|"Official"|"2019"|"Morocco"|"L~4"|"48 kg"|" "
"Northwest Africa 13619 **"|"Official"|"2019"|"Morocco"|"L~5"|"844 g"|" "
"Northwest Africa 13620 **"|"Official"|"2019"|"Morocco"|"L~5"|"6 kg"|" "
"Northwest Africa 13621 **"|"Official"|"2020"|"Mali"|"Lunar (feldsp. breccia)"|"1608 g"|" "
"Northwest Africa 13623 **"|"Official"|"2020"|"(Northwest Africa)"|"Mesosiderite"|"1889 g"|" "
"Northwest Africa 13624 **"|"Official"|"2020"|"(Northwest Africa)"|"Winonaite"|"1161 g"|" "
"Northwest Africa 13625 **"|"Official"|"2020"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"54 g"|" "
"Northwest Africa 13626"|"Official"|"2020"|"(Northwest Africa)"|"H5"|"138 g"|" "
"Northwest Africa 13627 **"|"Official"|"2020"|"(Northwest Africa)"|"H3"|"51 g"|" "
"Northwest Africa 13628 **"|"Official"|"2020"|"(Northwest Africa)"|"Eucrite"|"67 g"|" "
"Northwest Africa 13629 **"|"Official"|"2020"|"(Northwest Africa)"|"H5"|"420 g"|" "
"Northwest Africa 13630 **"|"Official"|"2020"|"(Northwest Africa)"|"Diogenite"|"85 g"|" "
"Northwest Africa 13631 **"|"Official"|"2016"|"(Northwest Africa)"|"CR2"|"81 g"|" "
"Northwest Africa 13632 **"|"Official"|"2019"|"Morocco"|"EH6"|"2.83 kg"|" "
"Northwest Africa 13633 **"|"Official"|"2020"|"Algeria"|"LL3"|"605 g"|" "
"Northwest Africa 13634 **"|"Official"|"2017"|"Morocco"|"Howardite"|"134.9 g"|" "
"Northwest Africa 13635 **"|"Official"|"2020"|"Algeria"|"H6"|"2.91 kg"|" "
"Northwest Africa 13636 **"|"Official"|"2018"|"Algeria"|"Eucrite-unbr"|"807 g"|" "
"Northwest Africa 13637 **"|"Official"|"2020"|"Algeria"|"Lunar (feldsp. breccia)"|"8.6 g"|" "
"Northwest Africa 13638 **"|"Official"|"2020"|"Algeria"|"Lunar (feldsp. breccia)"|"512 g"|" "
"Northwest Africa 13639 **"|"Official"|"2020"|"Morocco"|"Mesosiderite"|"361 g"|" "
"Northwest Africa 13640 **"|"Official"|"2020"|"Mauritania"|"Winonaite"|"935 g"|" "
"Northwest Africa 13641 **"|"Official"|"2016"|"Morocco"|"H5"|"7.32 kg"|" "
"Northwest Africa 13642 **"|"Official"|"2020"|"(Northwest Africa)"|"Ureilite"|"169 g"|" "
"Northwest Africa 13643 **"|"Official"|"2020"|"(Northwest Africa)"|"CM2"|"170 g"|" "
"Northwest Africa 13644 **"|"Official"|"2020"|"(Northwest Africa)"|"L-melt rock"|"165 g"|" "
"Northwest Africa 13645 **"|"Official"|"2020"|"(Northwest Africa)"|"Martian (shergottite)"|"135 g"|" "
"Northwest Africa 13646 **"|"Official"|"2020"|"(Northwest Africa)"|"LL4-6"|"688 g"|" "
"Northwest Africa 13647 **"|"Official"|"2018"|"(Northwest Africa)"|"H5"|"1776 g"|" "
"Northwest Africa 13648 **"|"Official"|"2019"|"(Northwest Africa)"|"L6"|"13.6 kg"|" "
