"Name"|"Status"|"Fall"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Yamato 790977"|"Official"|" "|"1979"|"Antarctica"|"LL6"|"7.3 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790978"|"Official"|" "|"1979"|"Antarctica"|"LL6"|"3.39 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790979"|"Official"|" "|"1979"|"Antarctica"|"LL6"|"2.4 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790980"|"Official"|" "|"1979"|"Antarctica"|"H4"|"95.6 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790981 **"|"Official"|" "|"1979"|"Antarctica"|"Ureilite"|"213 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790982"|"Official"|" "|"1979"|"Antarctica"|"LL6"|"88.6 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790983"|"Official"|" "|"1979"|"Antarctica"|"L6"|"23 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790985"|"Official"|" "|"1979"|"Antarctica"|"H4"|"189.6 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790986"|"Official"|" "|"1979"|"Antarctica"|"H3.7"|"135.8 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790987"|"Official"|" "|"1979"|"Antarctica"|"H4"|"199.2 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790990"|"Official"|" "|"1979"|"Antarctica"|"L5"|"59.9 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790991 **"|"Official"|" "|"1979"|"Antarctica"|"Howardite"|"30.8 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790992"|"Official"|" "|"1979"|"Antarctica"|"CO3.5"|"163 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790993"|"Official"|" "|"1979"|"Antarctica"|"L6"|"81.6 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790994"|"Official"|" "|"1979"|"Antarctica"|"L3.6"|"49.5 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790995"|"Official"|" "|"1979"|"Antarctica"|"H4"|"4.32 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790996"|"Official"|" "|"1979"|"Antarctica"|"H4"|"78.7 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790997"|"Official"|" "|"1979"|"Antarctica"|"H5"|"177.9 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790998"|"Official"|" "|"1979"|"Antarctica"|"H4"|"18.2 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 790999"|"Official"|" "|"1979"|"Antarctica"|"L6"|"154.3 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791000 **"|"Official"|" "|"1979"|"Antarctica"|"Diogenite"|"90.4 g"|"J6(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791001"|"Official"|" "|"1979"|"Antarctica"|"L5"|"290 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791002"|"Official"|" "|"1979"|"Antarctica"|"L6"|"91.9 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791003"|"Official"|" "|"1979"|"Antarctica"|"H5"|"24.5 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791004"|"Official"|" "|"1979"|"Antarctica"|"H6"|"225 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791005"|"Official"|" "|"1979"|"Antarctica"|"H5"|"11.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791006"|"Official"|" "|"1979"|"Antarctica"|"H5"|"25.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791007"|"Official"|" "|"1979"|"Antarctica"|"H5"|"147.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791008"|"Official"|" "|"1979"|"Antarctica"|"L6"|"117.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791009"|"Official"|" "|"1979"|"Antarctica"|"H5"|"42.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791010"|"Official"|" "|"1979"|"Antarctica"|"H5"|"73.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791011"|"Official"|" "|"1979"|"Antarctica"|"H4"|"4.02 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791012"|"Official"|" "|"1979"|"Antarctica"|"H4"|"14.6 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791013"|"Official"|" "|"1979"|"Antarctica"|"H4"|"5.1 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791014"|"Official"|" "|"1979"|"Antarctica"|"L3/4"|"6.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791015"|"Official"|" "|"1979"|"Antarctica"|"H6"|"4.74 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791016"|"Official"|" "|"1979"|"Antarctica"|"L6"|"4.34 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791017"|"Official"|" "|"1979"|"Antarctica"|"H5"|"10.7 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791018"|"Official"|" "|"1979"|"Antarctica"|"L6"|"7.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791019"|"Official"|" "|"1979"|"Antarctica"|"H5/6"|"18.3 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791020"|"Official"|" "|"1979"|"Antarctica"|"H4/5"|"288 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791021"|"Official"|" "|"1979"|"Antarctica"|"H4/5"|"5.5 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791022"|"Official"|" "|"1979"|"Antarctica"|"L6"|"223 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791023"|"Official"|" "|"1979"|"Antarctica"|"L6"|"5.5 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791024"|"Official"|" "|"1979"|"Antarctica"|"H4"|"354 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791025"|"Official"|" "|"1979"|"Antarctica"|"H4/5"|"106.8 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791026"|"Official"|" "|"1979"|"Antarctica"|"H4"|"355 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791027"|"Official"|" "|"1979"|"Antarctica"|"H5"|"646 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791028"|"Official"|" "|"1979"|"Antarctica"|"H5"|"1053 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791029"|"Official"|" "|"1979"|"Antarctica"|"H5"|"108.8 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791030"|"Official"|" "|"1979"|"Antarctica"|"H5"|"43.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791031"|"Official"|" "|"1979"|"Antarctica"|"H5"|"13.2 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791032"|"Official"|" "|"1979"|"Antarctica"|"H5"|"6.6 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791033"|"Official"|" "|"1979"|"Antarctica"|"H5"|"4.19 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791034"|"Official"|" "|"1979"|"Antarctica"|"L5/6"|"173.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791035"|"Official"|" "|"1979"|"Antarctica"|"L4"|"6.6 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791036"|"Official"|" "|"1979"|"Antarctica"|"H4/5"|"122.8 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791037"|"Official"|" "|"1979"|"Antarctica"|"H5"|"11.8 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791038"|"Official"|" "|"1979"|"Antarctica"|"H3"|"26.3 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791039"|"Official"|" "|"1979"|"Antarctica"|"H4"|"8.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791040"|"Official"|" "|"1979"|"Antarctica"|"L5/6"|"14.9 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791041"|"Official"|" "|"1979"|"Antarctica"|"H5"|"62.8 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791042"|"Official"|" "|"1979"|"Antarctica"|"H4/5"|"95.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791043"|"Official"|" "|"1979"|"Antarctica"|"H6"|"23.3 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791045"|"Official"|" "|"1979"|"Antarctica"|"H5"|"20.3 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791046"|"Official"|" "|"1979"|"Antarctica"|"H5"|"10.6 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791047"|"Official"|" "|"1979"|"Antarctica"|"H3.8"|"163.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791048"|"Official"|" "|"1979"|"Antarctica"|"H6"|"206 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791049"|"Official"|" "|"1979"|"Antarctica"|"Eucrite"|"8.7 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791050"|"Official"|" "|"1979"|"Antarctica"|"H6"|"11.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791052"|"Official"|" "|"1979"|"Antarctica"|"H3"|"4.55 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791053"|"Official"|" "|"1979"|"Antarctica"|"H5"|"27 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791054"|"Official"|" "|"1979"|"Antarctica"|"H4/5"|"13.6 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791055"|"Official"|" "|"1979"|"Antarctica"|"H4/5"|"19.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791056"|"Official"|" "|"1979"|"Antarctica"|"H6"|"38.3 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791057"|"Official"|" "|"1979"|"Antarctica"|"H3.7"|"66.7 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791058"|"Official"|" "|"1979"|"Antarctica"|"Winonaite"|"19.5 g"|"J9(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791059"|"Official"|" "|"1979"|"Antarctica"|"H6"|"12.3 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791060"|"Official"|" "|"1979"|"Antarctica"|"H5/6"|"8.7 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791061"|"Official"|" "|"1979"|"Antarctica"|"L6"|"10.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791062"|"Official"|" "|"1979"|"Antarctica"|"L5/6"|"7.5 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791064"|"Official"|" "|"1979"|"Antarctica"|"Howardite"|"12.9 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791065"|"Official"|" "|"1979"|"Antarctica"|"H6"|"9.6 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791066"|"Official"|" "|"1979"|"Antarctica"|"H6"|"9.3 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791067"|"Official"|" "|"1979"|"Antarctica"|"LL7"|"235 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791068"|"Official"|" "|"1979"|"Antarctica"|"H5"|"18.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791069"|"Official"|" "|"1979"|"Antarctica"|"H5/6"|"114.5 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791070"|"Official"|" "|"1979"|"Antarctica"|"H6"|"5.6 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791071"|"Official"|" "|"1979"|"Antarctica"|"L6"|"10.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791072"|"Official"|" "|"1979"|"Antarctica"|"Diogenite"|"11.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791073"|"Official"|" "|"1979"|"Antarctica"|"Diogenite"|"33.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791074"|"Official"|" "|"1979"|"Antarctica"|"Howardite"|"27.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791075"|"Official"|" "|"1979"|"Antarctica"|"H4"|"9.9 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791076"|"Official"|" "|"1979"|"Antarctica"|"Iron, ungrouped"|"332 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791077"|"Official"|" "|"1979"|"Antarctica"|"L6"|"77.9 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791078"|"Official"|" "|"1979"|"Antarctica"|"H4"|"37 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791079"|"Official"|" "|"1979"|"Antarctica"|"L5/6"|"59.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791080"|"Official"|" "|"1979"|"Antarctica"|"L6"|"109.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791081"|"Official"|" "|"1979"|"Antarctica"|"L5/6"|"50.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791082"|"Official"|" "|"1979"|"Antarctica"|"LL6"|"2.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791083"|"Official"|" "|"1979"|"Antarctica"|"L6"|"5.3 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791084"|"Official"|" "|"1979"|"Antarctica"|"LL6"|"11.6 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791085"|"Official"|" "|"1979"|"Antarctica"|"H4"|"22.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791086"|"Official"|" "|"1979"|"Antarctica"|"L6"|"2.16 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791087"|"Official"|" "|"1979"|"Antarctica"|"H3.7"|"580 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791088"|"Official"|" "|"1979"|"Antarctica"|"H6"|"2.14 kg"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791089"|"Official"|" "|"1979"|"Antarctica"|"H5"|"4.77 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791090"|"Official"|" "|"1979"|"Antarctica"|"H5"|"81.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791091"|"Official"|" "|"1979"|"Antarctica"|"L6"|"177.9 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791092"|"Official"|" "|"1979"|"Antarctica"|"H4"|"4.21 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791093"|"Official"|" "|"1979"|"Antarctica"|"Iron, IIE-an"|"4.12 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791094"|"Official"|" "|"1979"|"Antarctica"|"H4"|"1.17 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791095"|"Official"|" "|"1979"|"Antarctica"|"H4"|"1.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791096"|"Official"|" "|"1979"|"Antarctica"|"H4"|"75.6 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791097"|"Official"|" "|"1979"|"Antarctica"|"H4"|"25.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791098"|"Official"|" "|"1979"|"Antarctica"|"H4"|"20.3 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791099"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"13.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791100"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"9.4 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791101"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"8.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791102"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"5.6 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791103"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"4.23 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791104"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"3.39 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791105"|"Official"|" "|"1979"|"Antarctica"|"H4"|"15.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791106"|"Official"|" "|"1979"|"Antarctica"|"H6"|"410 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791107"|"Official"|" "|"1979"|"Antarctica"|"L5"|"284 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791108"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"215 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791109"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"33.6 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791110"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"34.5 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791111"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"20 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791112"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"10.1 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791113"|"Official"|" "|"1979"|"Antarctica"|"H3"|"13.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791114"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"12.8 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791115"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"9.1 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791116"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"10.1 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791117"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"14 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791118"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"10.4 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791119"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"7.1 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791120"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"8 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791121"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"7 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791122"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"6.9 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791123"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"5.1 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791124"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"7 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791125"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"3.04 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791126"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"3.91 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791127"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"2.19 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791128"|"Official"|" "|"1979"|"Antarctica"|"LL4"|"3.39 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791129"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"1.86 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791130"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"2.46 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791131"|"Official"|" "|"1979"|"Antarctica"|"CO3"|"1.66 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791132"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"1.9 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791133"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"2.61 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791134"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"1.88 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791135"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"1.16 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791136"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"1 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791137"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"0.89 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791138"|"Official"|" "|"1979"|"Antarctica"|"H4"|"1.24 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791139"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"0.85 g"|" NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791140"|"Official"|" "|"1979"|"Antarctica"|"H4"|"0.48 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791141"|"Official"|" "|"1979"|"Antarctica"|"LL5/6"|"16.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791142"|"Official"|" "|"1979"|"Antarctica"|"LL6"|"0.44 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791143"|"Official"|" "|"1979"|"Antarctica"|"H4"|"190.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791144"|"Official"|" "|"1979"|"Antarctica"|"H4"|"144.9 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791145"|"Official"|" "|"1979"|"Antarctica"|"L6"|"136.8 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791146"|"Official"|" "|"1979"|"Antarctica"|"H5"|"94.2 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791147"|"Official"|" "|"1979"|"Antarctica"|"H5"|"44.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791148"|"Official"|" "|"1979"|"Antarctica"|"H3.6"|"58.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791149"|"Official"|" "|"1979"|"Antarctica"|"L6"|"58.8 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791150"|"Official"|" "|"1979"|"Antarctica"|"L6"|"75.9 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791151"|"Official"|" "|"1979"|"Antarctica"|"H4"|"14.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791152"|"Official"|" "|"1979"|"Antarctica"|"L6"|"16.5 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791153"|"Official"|" "|"1979"|"Antarctica"|"H4"|"3.17 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791154"|"Official"|" "|"1979"|"Antarctica"|"L5"|"6.8 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791155"|"Official"|" "|"1979"|"Antarctica"|"H6"|"2.11 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791156"|"Official"|" "|"1979"|"Antarctica"|"L6"|"1.32 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791157"|"Official"|" "|"1979"|"Antarctica"|"H4"|"48.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791158"|"Official"|" "|"1979"|"Antarctica"|"H4"|"22.9 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791159"|"Official"|" "|"1979"|"Antarctica"|"L6"|"7.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791160"|"Official"|" "|"1979"|"Antarctica"|"L6"|"5.6 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791161"|"Official"|" "|"1979"|"Antarctica"|"H6"|"4.05 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791162"|"Official"|" "|"1979"|"Antarctica"|"H4"|"8.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791163"|"Official"|" "|"1979"|"Antarctica"|"H4"|"3.99 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791164"|"Official"|" "|"1979"|"Antarctica"|"L5"|"12.9 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791165"|"Official"|" "|"1979"|"Antarctica"|"H4"|"11.3 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791166"|"Official"|" "|"1979"|"Antarctica"|"H5"|"4.81 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791167"|"Official"|" "|"1979"|"Antarctica"|"L5"|"10.3 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791168"|"Official"|" "|"1979"|"Antarctica"|"L3/4"|"10.1 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791169"|"Official"|" "|"1979"|"Antarctica"|"H4"|"7.9 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791170"|"Official"|" "|"1979"|"Antarctica"|"L5"|"6.8 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791171"|"Official"|" "|"1979"|"Antarctica"|"L4"|"10.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791172"|"Official"|" "|"1979"|"Antarctica"|"L6"|"5.7 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791173"|"Official"|" "|"1979"|"Antarctica"|"H4"|"5.4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
"Yamato 791174"|"Official"|" "|"1979"|"Antarctica"|"LL6"|"4 g"|"J7(1) NIPR"|"(-71.500000, 35.666670)  "
