"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Grove Mountains 020813"|"Official"|"2003"|"Antarctica"|"L5"|"0.85 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020814"|"Official"|"2003"|"Antarctica"|"L6"|"0.96 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020815"|"Official"|"2003"|"Antarctica"|"L5"|"0.79 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020816"|"Official"|"2003"|"Antarctica"|"L6"|"0.7 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020817"|"Official"|"2003"|"Antarctica"|"L5"|"0.65 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020818"|"Official"|"2003"|"Antarctica"|"L5"|"0.51 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020819"|"Official"|"2003"|"Antarctica"|"L5"|"0.94 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020820"|"Official"|"2003"|"Antarctica"|"L6"|"0.9 g"|" CARE"|"(-72.983330, 75.246390)  "
"Grove Mountains 020821"|"Official"|"2003"|"Antarctica"|"L5"|"0.54 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020822"|"Official"|"2003"|"Antarctica"|"L5"|"0.35 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020823"|"Official"|"2003"|"Antarctica"|"L5"|"0.55 g"|" CARE"|"(-72.983333, 75.249444)  "
"Grove Mountains 020824"|"Official"|"2003"|"Antarctica"|"L5"|"0.46 g"|" CARE"|"(-72.983300, 75.249400)  "
"Grove Mountains 020825"|"Official"|"2003"|"Antarctica"|"L5"|"0.5 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020826"|"Official"|"2003"|"Antarctica"|"L5"|"0.47 g"|" CARE"|"(-72.983300, 75.249400)  "
"Grove Mountains 020827"|"Official"|"2003"|"Antarctica"|"L4"|"0.37 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020828"|"Official"|"2003"|"Antarctica"|"L5"|"0.37 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020829"|"Official"|"2003"|"Antarctica"|"L5"|"0.37 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020830"|"Official"|"2003"|"Antarctica"|"L6"|"0.39 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020831"|"Official"|"2003"|"Antarctica"|"L6"|"0.28 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020832"|"Official"|"2003"|"Antarctica"|"L5"|"0.29 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020833"|"Official"|"2003"|"Antarctica"|"L5"|"0.37 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020834"|"Official"|"2003"|"Antarctica"|"L5"|"0.24 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020835"|"Official"|"2003"|"Antarctica"|"L5"|"0.26 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020836"|"Official"|"2003"|"Antarctica"|"L6"|"0.24 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020837"|"Official"|"2003"|"Antarctica"|"L5"|"0.38 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020838"|"Official"|"2003"|"Antarctica"|"L5"|"0.27 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020839"|"Official"|"2003"|"Antarctica"|"L5"|"0.3 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020840"|"Official"|"2003"|"Antarctica"|"L5"|"0.27 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020841"|"Official"|"2003"|"Antarctica"|"L5"|"0.26 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020842"|"Official"|"2003"|"Antarctica"|"L5"|"0.3 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020843"|"Official"|"2003"|"Antarctica"|"H5"|"0.22 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020844"|"Official"|"2003"|"Antarctica"|"H4"|"0.23 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020845"|"Official"|"2003"|"Antarctica"|"L5"|"0.2 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020846"|"Official"|"2003"|"Antarctica"|"L6"|"0.2 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020847"|"Official"|"2003"|"Antarctica"|"L5"|"0.16 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020848"|"Official"|"2003"|"Antarctica"|"L5"|"0.15 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020849"|"Official"|"2003"|"Antarctica"|"H6"|"0.29 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020850"|"Official"|"2003"|"Antarctica"|"H5"|"0.24 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020851"|"Official"|"2003"|"Antarctica"|"L5"|"0.21 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020852"|"Official"|"2003"|"Antarctica"|"L5"|"0.21 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020853"|"Official"|"2003"|"Antarctica"|"L5"|"0.36 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020854"|"Official"|"2003"|"Antarctica"|"L5"|"0.21 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020855"|"Official"|"2003"|"Antarctica"|"L4"|"0.19 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020856"|"Official"|"2003"|"Antarctica"|"L5"|"0.21 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020857"|"Official"|"2003"|"Antarctica"|"H5"|"0.19 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020858"|"Official"|"2003"|"Antarctica"|"LL5"|"0.17 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020859"|"Official"|"2003"|"Antarctica"|"L5"|"0.22 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020860"|"Official"|"2003"|"Antarctica"|"L5"|"0.22 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020861"|"Official"|"2003"|"Antarctica"|"L6"|"0.15 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020862"|"Official"|"2003"|"Antarctica"|"L5"|"0.29 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020863"|"Official"|"2003"|"Antarctica"|"L5"|"0.25 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020864"|"Official"|"2003"|"Antarctica"|"L5"|"0.17 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020865"|"Official"|"2003"|"Antarctica"|"L5"|"0.15 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020866"|"Official"|"2003"|"Antarctica"|"L5"|"0.19 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020867"|"Official"|"2003"|"Antarctica"|"L6"|"0.12 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020868"|"Official"|"2003"|"Antarctica"|"L4"|"0.14 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020869"|"Official"|"2003"|"Antarctica"|"L5"|"0.22 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020870"|"Official"|"2003"|"Antarctica"|"L5"|"0.12 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020871"|"Official"|"2003"|"Antarctica"|"L6"|"0.12 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020872"|"Official"|"2003"|"Antarctica"|"L5"|"0.14 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020873"|"Official"|"2003"|"Antarctica"|"L5"|"0.12 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020874"|"Official"|"2003"|"Antarctica"|"L5"|"0.12 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020875"|"Official"|"2003"|"Antarctica"|"H4"|"0.2 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020876"|"Official"|"2003"|"Antarctica"|"L5"|"0.14 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020877"|"Official"|"2003"|"Antarctica"|"L6"|"90 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020878"|"Official"|"2003"|"Antarctica"|"L6"|"0.12 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020879"|"Official"|"2003"|"Antarctica"|"L5"|"90 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020880"|"Official"|"2003"|"Antarctica"|"L6"|"0.15 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020881"|"Official"|"2003"|"Antarctica"|"L5"|"90 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020882"|"Official"|"2003"|"Antarctica"|"L5"|"0.14 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020883"|"Official"|"2003"|"Antarctica"|"L5"|"0.1 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020884"|"Official"|"2003"|"Antarctica"|"L5"|"0.13 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020885"|"Official"|"2003"|"Antarctica"|"L5"|"0.12 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020886"|"Official"|"2003"|"Antarctica"|"L5"|"0.11 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020887"|"Official"|"2003"|"Antarctica"|"L5"|"80 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020888"|"Official"|"2003"|"Antarctica"|"L5"|"60 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020889"|"Official"|"2003"|"Antarctica"|"L5"|"0.1 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020890"|"Official"|"2003"|"Antarctica"|"L4"|"80 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020891"|"Official"|"2003"|"Antarctica"|"L6"|"0.1 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020892"|"Official"|"2003"|"Antarctica"|"L5"|"0.12 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020893"|"Official"|"2003"|"Antarctica"|"L5"|"0.1 g"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020894"|"Official"|"2003"|"Antarctica"|"L5"|"90 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020895"|"Official"|"2003"|"Antarctica"|"L4"|"90 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020896"|"Official"|"2003"|"Antarctica"|"L5"|"50 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020897"|"Official"|"2003"|"Antarctica"|"L5"|"70 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020898"|"Official"|"2003"|"Antarctica"|"L5"|"80 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020899"|"Official"|"2003"|"Antarctica"|"L5"|"40 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020900"|"Official"|"2003"|"Antarctica"|"L6"|"80 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020901"|"Official"|"2003"|"Antarctica"|"L5"|"60 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020902"|"Official"|"2003"|"Antarctica"|"L4"|"60 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020903"|"Official"|"2003"|"Antarctica"|"L5"|"70 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020904"|"Official"|"2003"|"Antarctica"|"L4"|"50 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020905"|"Official"|"2003"|"Antarctica"|"L5"|"70 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020907"|"Official"|"2003"|"Antarctica"|"L5"|"60 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020908"|"Official"|"2003"|"Antarctica"|"L6"|"40 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020909"|"Official"|"2003"|"Antarctica"|"L5"|"60 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020910"|"Official"|"2003"|"Antarctica"|"L6"|"50 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020911"|"Official"|"2003"|"Antarctica"|"L4"|"70 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020912"|"Official"|"2003"|"Antarctica"|"L4"|"70 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020913"|"Official"|"2003"|"Antarctica"|"L5"|"60 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020914"|"Official"|"2003"|"Antarctica"|"L4"|"60 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020915"|"Official"|"2003"|"Antarctica"|"L6"|"40 mg"|" CARE"|"(-72.983330, 75.249440)  "
"Grove Mountains 020916"|"Official"|"2003"|"Antarctica"|"L6"|"1.61 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020917"|"Official"|"2003"|"Antarctica"|"L5"|"2.08 g"|" CARE"|"(-72.983900, 75.246400)  "
"Grove Mountains 020918"|"Official"|"2003"|"Antarctica"|"L5"|"2.07 g"|" CARE"|"(-72.983900, 75.246400)  "
"Grove Mountains 020919"|"Official"|"2003"|"Antarctica"|"L6"|"1.85 g"|" CARE"|"(-72.983889, 75.246389)  "
"Grove Mountains 020920"|"Official"|"2003"|"Antarctica"|"L5"|"1.92 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020921"|"Official"|"2003"|"Antarctica"|"L5"|"1.2 g"|" CARE"|"(-72.983889, 75.246389)  "
"Grove Mountains 020922"|"Official"|"2003"|"Antarctica"|"L6"|"1.18 g"|" CARE"|"(-72.983889, 75.246389)  "
"Grove Mountains 020923"|"Official"|"2003"|"Antarctica"|"L5"|"1.1 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020924"|"Official"|"2003"|"Antarctica"|"L5"|"1 g"|" CARE"|"(-72.983900, 75.246400)  "
"Grove Mountains 020925"|"Official"|"2003"|"Antarctica"|"L6"|"0.82 g"|" CARE"|"(-72.983889, 75.246389)  "
"Grove Mountains 020926"|"Official"|"2003"|"Antarctica"|"L5"|"0.7 g"|" CARE"|"(-72.983889, 75.246389)  "
"Grove Mountains 020927"|"Official"|"2003"|"Antarctica"|"L5"|"0.71 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020928"|"Official"|"2003"|"Antarctica"|"L5"|"0.73 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020929"|"Official"|"2003"|"Antarctica"|"L5"|"0.71 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020930"|"Official"|"2003"|"Antarctica"|"L5"|"0.49 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020931"|"Official"|"2003"|"Antarctica"|"L5"|"0.56 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020932"|"Official"|"2003"|"Antarctica"|"L5"|"0.47 g"|" CARE"|"(-72.983900, 75.246400)  "
"Grove Mountains 020933"|"Official"|"2003"|"Antarctica"|"L5"|"0.51 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020934"|"Official"|"2003"|"Antarctica"|"L6"|"0.4 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020935"|"Official"|"2003"|"Antarctica"|"L5"|"0.42 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020936"|"Official"|"2003"|"Antarctica"|"L5"|"0.47 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020937"|"Official"|"2003"|"Antarctica"|"L5"|"0.32 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020938"|"Official"|"2003"|"Antarctica"|"L5"|"0.36 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020939"|"Official"|"2003"|"Antarctica"|"L5"|"0.2 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020940"|"Official"|"2003"|"Antarctica"|"L5"|"0.46 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020941"|"Official"|"2003"|"Antarctica"|"L5"|"0.48 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020942"|"Official"|"2003"|"Antarctica"|"L6"|"0.44 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020943"|"Official"|"2003"|"Antarctica"|"L5"|"0.54 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020944"|"Official"|"2003"|"Antarctica"|"L5"|"0.33 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020945"|"Official"|"2003"|"Antarctica"|"L5"|"0.38 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020946"|"Official"|"2003"|"Antarctica"|"L5"|"0.43 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020947"|"Official"|"2003"|"Antarctica"|"L5"|"0.24 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020948"|"Official"|"2003"|"Antarctica"|"H5"|"0.32 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020949"|"Official"|"2003"|"Antarctica"|"L4"|"0.29 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020950"|"Official"|"2003"|"Antarctica"|"L5"|"0.34 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020951"|"Official"|"2003"|"Antarctica"|"L5"|"0.31 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020952"|"Official"|"2003"|"Antarctica"|"L5"|"0.2 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020953"|"Official"|"2003"|"Antarctica"|"L5"|"0.31 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020954"|"Official"|"2003"|"Antarctica"|"L5"|"0.19 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020955"|"Official"|"2003"|"Antarctica"|"L5"|"0.2 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020956"|"Official"|"2003"|"Antarctica"|"L5"|"0.22 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020957"|"Official"|"2003"|"Antarctica"|"L4"|"0.26 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 020958"|"Official"|"2003"|"Antarctica"|"L5"|"0.26 g"|" CARE"|"(-72.983890, 75.246390)  "
"Grove Mountains 021179"|"Official"|"2003"|"Antarctica"|"H4"|"2.63 g"|" CARE"|"(-72.983889, 75.246667)  "
"Grove Mountains 021180"|"Official"|"2003"|"Antarctica"|"L5"|"6.9 g"|" CARE"|"(-72.983610, 75.245830)  "
"Grove Mountains 021181"|"Official"|"2003"|"Antarctica"|"L5"|"3 g"|" CARE"|"(-72.983610, 75.245830)  "
"Grove Mountains 021184"|"Official"|"2003"|"Antarctica"|"L6"|"2.18 g"|" CARE"|"(-72.983611, 75.245833)  "
"Grove Mountains 021188"|"Official"|"2003"|"Antarctica"|"L6"|"0.89 g"|" CARE"|"(-72.983611, 75.245833)  "
"Grove Mountains 021189"|"Official"|"2003"|"Antarctica"|"L5"|"1.16 g"|" CARE"|"(-72.983611, 75.245833)  "
"Grove Mountains 021190"|"Official"|"2003"|"Antarctica"|"L5"|"0.65 g"|" CARE"|"(-72.983610, 75.245830)  "
"Grove Mountains 021201"|"Official"|"2003"|"Antarctica"|"L5"|"0.56 g"|" CARE"|"(-72.983611, 75.245833)  "
"Grove Mountains 021203"|"Official"|"2003"|"Antarctica"|"H5"|"0.6 g"|" CARE"|"(-72.983610, 75.245830)  "
"Grove Mountains 021204"|"Official"|"2003"|"Antarctica"|"L4"|"0.46 g"|" CARE"|"(-72.983610, 75.245830)  "
"Grove Mountains 021205"|"Official"|"2003"|"Antarctica"|"H5"|"0.45 g"|" CARE"|"(-72.983610, 75.245830)  "
"Grove Mountains 021213"|"Official"|"2003"|"Antarctica"|"L5"|"0.55 g"|" CARE"|"(-72.983611, 75.245833)  "
"Grove Mountains 021216"|"Official"|"2003"|"Antarctica"|"L6"|"0.89 g"|" CARE"|"(-72.983611, 75.245833)  "
"Grove Mountains 021220"|"Official"|"2003"|"Antarctica"|"L5 "|"0.65 g"|" CARE"|"(-72.983610, 75.245830)  "
"Grove Mountains 021224"|"Official"|"2003"|"Antarctica"|"L5"|"0.45 g"|" CARE"|"(-72.983610, 75.245830)  "
"Grove Mountains 021231"|"Official"|"2003"|"Antarctica"|"L5 "|"0.65 g"|" CARE"|"(-72.983610, 75.245830)  "
"Grove Mountains 021233"|"Official"|"2003"|"Antarctica"|"L6"|"0.46 g"|" CARE"|"(-72.983610, 75.245830)  "
"Grove Mountains 021474"|"Official"|"2003"|"Antarctica"|"L6"|"30.9 g"|" CARE"|"(-72.945830, 75.266670)  "
"Grove Mountains 021475"|"Official"|"2003"|"Antarctica"|"L6"|"183.7 g"|" CARE"|"(-72.943060, 75.275000)  "
"Grove Mountains 021476"|"Official"|"2003"|"Antarctica"|"L6"|"3.38 g"|" CARE"|"(-72.941110, 75.290280)  "
"Grove Mountains 021477"|"Official"|"2003"|"Antarctica"|"L6"|"58.5 g"|" CARE"|"(-72.941670, 75.291940)  "
"Grove Mountains 021478"|"Official"|"2003"|"Antarctica"|"L6"|"104.5 g"|" CARE"|"(-72.935000, 75.325000)  "
"Grove Mountains 021480"|"Official"|"2003"|"Antarctica"|"H5"|"12.9 g"|" CARE"|"(-72.935280, 75.324720)  "
"Grove Mountains 021481"|"Official"|"2003"|"Antarctica"|"H3"|"17.2 g"|" CARE"|"(-72.935280, 75.324170)  "
"Grove Mountains 021482"|"Official"|"2003"|"Antarctica"|"L6"|"199.9 g"|" CARE"|"(-72.939720, 75.301390)  "
"Grove Mountains 021483"|"Official"|"2003"|"Antarctica"|"H5"|"6.9 g"|" CARE"|"(-72.934440, 75.323060)  "
"Grove Mountains 021485"|"Official"|"2003"|"Antarctica"|"H5"|"60.5 g"|" CARE"|"(-72.934720, 75.316670)  "
"Grove Mountains 021486"|"Official"|"2003"|"Antarctica"|"H5"|"82.1 g"|" CARE"|"(-72.934720, 75.315830)  "
"Grove Mountains 021487"|"Official"|"2003"|"Antarctica"|"H5"|"80.6 g"|" CARE"|"(-72.942220, 75.290280)  "
"Grove Mountains 021488"|"Official"|"2003"|"Antarctica"|"L5"|"108.2 g"|" CARE"|"(-72.959440, 75.310280)  "
"Grove Mountains 021489"|"Official"|"2003"|"Antarctica"|"L6"|"56.2 g"|" CARE"|"(-72.935560, 75.346390)  "
"Grove Mountains 021490"|"Official"|"2003"|"Antarctica"|"H6"|"7.8 g"|" CARE"|"(-72.911110, 75.353060)  "
"Grove Mountains 021491"|"Official"|"2003"|"Antarctica"|"L6"|"1717 g"|" CARE"|"(-72.936670, 75.345000)  "
"Grove Mountains 021492"|"Official"|"2003"|"Antarctica"|"H4"|"241 g"|" CARE"|"(-72.966940, 75.273330)  "
"Grove Mountains 021493"|"Official"|"2003"|"Antarctica"|"H4"|"343 g"|" CARE"|"(-72.936110, 75.308890)  "
"Grove Mountains 021494"|"Official"|"2003"|"Antarctica"|"L6"|"8.4 g"|" CARE"|"(-72.942500, 75.299722)  "
"Grove Mountains 021495"|"Official"|"2003"|"Antarctica"|"L5"|"43.7 g"|" CARE"|"(-72.946670, 75.305830)  "
"Grove Mountains 021496"|"Official"|"2003"|"Antarctica"|"LL6"|"3.6 g"|" CARE"|"(-72.941670, 75.305830)  "
"Grove Mountains 021497"|"Official"|"2003"|"Antarctica"|"L6"|"1.36 g"|" CARE"|"(-72.942500, 75.316667)  "
"Grove Mountains 021498"|"Official"|"2003"|"Antarctica"|"L3"|"0.63 g"|" CARE"|"(-72.941390, 75.300560)  "
"Grove Mountains 021499"|"Official"|"2003"|"Antarctica"|"L5"|"57.1 g"|" CARE"|"(-72.943060, 75.296670)  "
"Grove Mountains 021500"|"Official"|"2003"|"Antarctica"|"L5"|"12.8 g"|" CARE"|"(-72.949170, 75.292500)  "
"Grove Mountains 021501"|"Official"|"2003"|"Antarctica"|"L5"|"17.4 g"|" CARE"|"(-72.944440, 75.298610)  "
"Grove Mountains 021502"|"Official"|"2003"|"Antarctica"|"L6"|"17.4 g"|" CARE"|"(-72.951670, 75.273610)  "
"Grove Mountains 021503"|"Official"|"2003"|"Antarctica"|"L6"|"23.6 g"|" CARE"|"(-72.948330, 75.265560)  "
"Grove Mountains 021504"|"Official"|"2003"|"Antarctica"|"L6"|"17.8 g"|" CARE"|"(-72.948610, 75.265000)  "
"Grove Mountains 021505"|"Official"|"2003"|"Antarctica"|"L6"|"91.3 g"|" CARE"|"(-72.948610, 75.263610)  "
"Grove Mountains 021506"|"Official"|"2003"|"Antarctica"|"L6"|"39.1 g"|" CARE"|"(-72.945000, 75.260830)  "
"Grove Mountains 021507"|"Official"|"2003"|"Antarctica"|"H6"|"9.3 g"|" CARE"|"(-72.946111, 75.269167)  "
"Grove Mountains 021508"|"Official"|"2003"|"Antarctica"|"H4"|"278 g"|" CARE"|"(-72.946390, 75.283330)  "
"Grove Mountains 021509"|"Official"|"2003"|"Antarctica"|"H5"|"186.2 g"|" CARE"|"(-72.958890, 75.280000)  "
"Grove Mountains 021510"|"Official"|"2003"|"Antarctica"|"H4"|"463 g"|" CARE"|"(-72.936670, 75.301390)  "
"Grove Mountains 021511"|"Official"|"2003"|"Antarctica"|"H6"|"11.5 g"|" CARE"|"(-72.935280, 75.320000)  "
"Grove Mountains 021512 **"|"Official"|"2003"|"Antarctica"|"Ureilite"|"143.4 g"|" CARE"|"(-72.935000, 75.318610)  "
"Grove Mountains 021514"|"Official"|"2003"|"Antarctica"|"H6"|"30.8 g"|" CARE"|"(-72.934720, 75.320280)  "
"Grove Mountains 021515"|"Official"|"2003"|"Antarctica"|"L6"|"61.3 g"|" CARE"|"(-72.949170, 75.258610)  "
"Grove Mountains 021516"|"Official"|"2003"|"Antarctica"|"H5"|"88.9 g"|" CARE"|"(-72.934720, 75.320280)  "
"Grove Mountains 021517"|"Official"|"2003"|"Antarctica"|"H5"|"96.4 g"|" CARE"|"(-72.936110, 75.313610)  "
"Grove Mountains 021518"|"Official"|"2003"|"Antarctica"|"H5"|"54.1 g"|" CARE"|"(-72.936390, 75.314170)  "
"Grove Mountains 021520"|"Official"|"2003"|"Antarctica"|"H6"|"0.56 g"|" CARE"|"(-72.953333, 75.228056)  "
"Grove Mountains 021522"|"Official"|"2003"|"Antarctica"|"H6"|"1.18 g"|" CARE"|"(-72.959440, 75.236940)  "
"Grove Mountains 021523"|"Official"|"2003"|"Antarctica"|"L6"|"1.32 g"|" CARE"|"(-72.959440, 75.216110)  "
"Grove Mountains 021525 **"|"Official"|"2003"|"Antarctica"|"Mesosiderite"|"3.87 g"|" CARE"|"(-72.960830, 75.247220)  "
