"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"(Lat,Long)"
"Northwest Africa 6679"|"Official"|"2010"|"(Northwest Africa)"|"LL5"|"266 g"|" "
"Northwest Africa 6680 **"|"Official"|"2010"|"(Northwest Africa)"|"EL6"|"195 g"|" "
"Northwest Africa 6681"|"Official"|"2010"|"(Northwest Africa)"|"LL5/6"|"150 g"|" "
"Northwest Africa 6682"|"Official"|"2010"|"(Northwest Africa)"|"H6"|"13 kg"|" "
"Northwest Africa 6683"|"Official"|"2010"|"(Northwest Africa)"|"H6"|"50 g"|" "
"Northwest Africa 6684"|"Official"|"2010"|"(Northwest Africa)"|"H3-6"|"39 g"|" "
"Northwest Africa 6685 **"|"Official"|"2010"|"(Northwest Africa)"|"Lodranite"|"524 g"|" "
"Northwest Africa 6686 **"|"Official"|"2010"|"(Northwest Africa)"|"Howardite"|"62 g"|" "
"Northwest Africa 6687 **"|"Official"|"2010"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"42.4 g"|" "
"Northwest Africa 6688"|"Official"|"2010"|"(Northwest Africa)"|"LL5"|"114.6 g"|" "
"Northwest Africa 6689"|"Official"|"2010"|"(Northwest Africa)"|"H4"|"295 g"|" "
"Northwest Africa 6690 **"|"Official"|"2010"|"(Northwest Africa)"|"Diogenite"|"88.3 g"|" "
"Northwest Africa 6691"|"Official"|"2010"|"(Northwest Africa)"|"LL5"|"57.7 g"|" "
"Northwest Africa 6692"|"Official"|"2010"|"(Northwest Africa)"|"LL5"|"44.6 g"|" "
"Northwest Africa 6693 **"|"Official"|"2011"|"Morocco"|"Achondrite-ung"|"5.1 kg"|" "
"Northwest Africa 6694 **"|"Official"|"2011"|"Morocco"|"Eucrite-pmict"|"5.01 kg"|" "
"Northwest Africa 6695 **"|"Official"|"2011"|"Morocco"|"Howardite"|"538 g"|" "
"Northwest Africa 6696 **"|"Official"|"2007"|"Morocco"|"LL3.6"|"10 g"|" "
"Northwest Africa 6697 **"|"Official"|"2010"|"Mauritania"|"C2-ung"|"67.1 g"|" "
"Northwest Africa 6698 **"|"Official"|"2010"|"Morocco"|"Achondrite-ung"|"38.4 g"|" "
"Northwest Africa 6699 **"|"Official"|"2011"|"(Northwest Africa)"|"L-melt rock"|"17.4 g"|" "
"Northwest Africa 6700 **"|"Official"|"2011"|"(Northwest Africa)"|"CK4"|"32.6 g"|" "
"Northwest Africa 6701 **"|"Official"|"2011"|"(Northwest Africa)"|"CO3.1"|"80 g"|" "
"Northwest Africa 6702 **"|"Official"|"2011"|"(Northwest Africa)"|"CV3"|"5.61 kg"|" "
"Northwest Africa 6703 **"|"Official"|"2011"|"(Northwest Africa)"|"CK6"|"11.5 g"|" "
"Northwest Africa 6704 **"|"Official"|" "|"Algeria"|"Achondrite-ung"|"8.39 kg"|" "
"Northwest Africa 6705 **"|"Official"|"2011"|"(Northwest Africa)"|"Angrite"|"1003 g"|" "
"Northwest Africa 6706 **"|"Official"|"2011"|"(Northwest Africa)"|"L6-melt breccia"|"2.11 kg"|" "
"Northwest Africa 6707 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite"|"91.5 g"|" "
"Northwest Africa 6708 **"|"Official"|"2011"|"(Northwest Africa)"|"CK5"|"117.9 g"|" "
"Northwest Africa 6709 **"|"Official"|"2011"|"(Northwest Africa)"|"Howardite-an"|"494 g"|" "
"Northwest Africa 6710 **"|"Official"|"2011"|"Mali"|"Martian (shergottite)"|"74.4 g"|" "
"Northwest Africa 6711 **"|"Official"|"2009"|"(Northwest Africa)"|"Eucrite"|"714 g"|" "
"Northwest Africa 6712 **"|"Official"|"2009"|"(Northwest Africa)"|"Eucrite"|"3.76 kg"|" "
"Northwest Africa 6713 **"|"Official"|"2010"|"Morocco"|"Mesosiderite"|"277 g"|" "
"Northwest Africa 6714"|"Official"|"2010"|"(Northwest Africa)"|"L3.1"|"93.7 g"|" "
"Northwest Africa 6715"|"Official"|"2006"|"Morocco"|"L6"|"470 g"|" "
"Northwest Africa 6716 **"|"Official"|"2010"|"(Northwest Africa)"|"Iron, IIE"|"293 g"|" "
"Northwest Africa 6717 **"|"Official"|"2010"|"(Northwest Africa)"|"CV3"|"159 g"|" "
"Northwest Africa 6718 **"|"Official"|"2011"|"(Northwest Africa)"|"R4"|"1864 g"|" "
"Northwest Africa 6719 **"|"Official"|"2011"|"(Northwest Africa)"|"LL4"|"134 g"|" "
"Northwest Africa 6720 **"|"Official"|"2011"|"(Northwest Africa)"|"CM2"|"6.5 g"|" "
"Northwest Africa 6721 **"|"Official"|"2011"|"Morocco"|"Lunar (feldsp. breccia)"|"181 g"|" "
"Northwest Africa 6722 **"|"Official"|"2011"|"(Northwest Africa)"|"L3.5"|"443 g"|" "
"Northwest Africa 6723 **"|"Official"|"2011"|"(Northwest Africa)"|"Howardite"|"141.8 g"|" "
"Northwest Africa 6724 **"|"Official"|"2011"|"(Northwest Africa)"|"Mesosiderite"|"119 g"|" "
"Northwest Africa 6725 **"|"Official"|"2011"|"(Northwest Africa)"|"CM2"|"32.6 g"|" "
"Northwest Africa 6726 **"|"Official"|"2011"|"(Northwest Africa)"|"CO3"|"1836 g"|" "
"Northwest Africa 6727"|"Official"|"2006"|"(Northwest Africa)"|"L5"|"88 kg"|" "
"Northwest Africa 6728 **"|"Official"|"2009"|"(Northwest Africa)"|"L"|"599 g"|" "
"Northwest Africa 6729"|"Official"|"2009"|"(Northwest Africa)"|"H~4"|"113 g"|" "
"Northwest Africa 6730 **"|"Official"|"2010"|"(Northwest Africa)"|"Eucrite"|"51 g"|" "
"Northwest Africa 6731 **"|"Official"|"2007"|"(Northwest Africa)"|"Eucrite-cm"|"13.7 g"|" "
"Northwest Africa 6732"|"Official"|"2009"|"(Northwest Africa)"|"L6"|"201 g"|" "
"Northwest Africa 6733"|"Official"|"2009"|"(Northwest Africa)"|"H5"|"2.34 kg"|" "
"Northwest Africa 6734 **"|"Official"|"2004"|"(Northwest Africa)"|"EL6"|"50.3 g"|" "
"Northwest Africa 6735 **"|"Official"|"2010"|"(Northwest Africa)"|"L/LL4"|"44 g"|" "
"Northwest Africa 6736"|"Official"|"2009"|"(Northwest Africa)"|"L6"|"165 g"|" "
"Northwest Africa 6737"|"Official"|"2010"|"(Northwest Africa)"|"H~5"|"324 g"|" "
"Northwest Africa 6738"|"Official"|"2010"|"(Northwest Africa)"|"H~5"|"179.6 g"|" "
"Northwest Africa 6739"|"Official"|"2010"|"(Northwest Africa)"|"H~5"|"133.4 g"|" "
"Northwest Africa 6740"|"Official"|"2010"|"(Northwest Africa)"|"L~6"|"126 g"|" "
"Northwest Africa 6741"|"Official"|"2010"|"(Northwest Africa)"|"L~6"|"585 g"|" "
"Northwest Africa 6742 **"|"Official"|"2008"|"(Northwest Africa)"|"LL3.7"|"149 g"|" "
"Northwest Africa 6743 **"|"Official"|"2008"|"Morocco"|"CV3"|"60.4 g"|" "
"Northwest Africa 6744 **"|"Official"|"2007"|"(Northwest Africa)"|"L3"|"150 g"|" "
"Northwest Africa 6745 **"|"Official"|"2008"|"Morocco"|"L3"|"135 g"|" "
"Northwest Africa 6746 **"|"Official"|"2008"|"(Northwest Africa)"|"CV3"|"2 kg"|" "
"Northwest Africa 6747"|"Official"|"2009"|"(Northwest Africa)"|"H~6"|"8.3 kg"|" "
"Northwest Africa 6752"|"Official"|"2000"|"Bechar, Algeria"|"H3"|"21.4 g"|"(30.083330, -4.583330)  "
"Northwest Africa 6769"|"Official"|"2003"|"Tamanghasset, Algeria"|"H4"|"1616 g"|"(28.166670, 1.833330)  "
"Northwest Africa 6771"|"Official"|"2003"|"Ouargla, Algeria"|"H4"|"2.03 kg"|"(29.250000, 3.500000)  "
"Northwest Africa 6774"|"Official"|"2000"|"Rio de Oro, Western Sahara"|"LL5"|"79.1 g"|"(21.750000, -13.750000)  "
"Northwest Africa 6775"|"Official"|"2002"|"Rio de Oro, Western Sahara"|"L6"|"913 g"|"(21.750000, -14.000000)  "
"Northwest Africa 6778"|"Official"|"2003"|"Saguia el Hamra, Western Sahara"|"L5"|"349 g"|"(26.250000, -11.416670)  "
"Northwest Africa 6779"|"Official"|"2000"|"Saguia el Hamra, Western Sahara"|"L6"|"508 g"|"(26.250000, -11.583330)  "
"Northwest Africa 6810"|"Official"|"2003"|"Adrar, Algeria"|"LL5"|"2.65 kg"|"(20.666670, 2.666670)  "
"Northwest Africa 6811"|"Official"|"2011"|"Morocco"|"L6"|"1158 g"|" "
"Northwest Africa 6812"|"Official"|"2011"|"Morocco"|"H5"|"681 g"|" "
"Northwest Africa 6813"|"Official"|"2011"|"Morocco"|"LL6"|"155.8 g"|" "
"Northwest Africa 6814"|"Official"|"2011"|"Morocco"|"LL6"|"111.5 g"|" "
"Northwest Africa 6815"|"Official"|"2011"|"Morocco"|"H6"|"857 g"|" "
"Northwest Africa 6816"|"Official"|"2011"|"Morocco"|"L6"|"6.86 kg"|" "
"Northwest Africa 6817 **"|"Official"|"2011"|"Western Sahara"|"Howardite"|"1131 g"|" "
"Northwest Africa 6818 **"|"Official"|"2010"|"Morocco"|"Ureilite"|"132.5 g"|" "
"Northwest Africa 6819 **"|"Official"|"2009"|"Morocco"|"Diogenite-olivine"|"500 g"|" "
"Northwest Africa 6820 **"|"Official"|"2010"|"Morocco"|"Ureilite"|"20.6 g"|" "
"Northwest Africa 6821 **"|"Official"|"2010"|"(Northwest Africa)"|"LL3"|"1271 g"|" "
"Northwest Africa 6822"|"Official"|"2010"|"(Northwest Africa)"|"LL6"|"174 g"|" "
"Northwest Africa 6823 **"|"Official"|"2010"|"(Northwest Africa)"|"Ureilite"|"48 g"|" "
"Northwest Africa 6824 **"|"Official"|"2010"|"(Northwest Africa)"|"CV3"|"1655 g"|" "
"Northwest Africa 6825 **"|"Official"|"2010"|"(Northwest Africa)"|"R5"|"820 g"|" "
"Northwest Africa 6826 **"|"Official"|"2009"|"(Northwest Africa)"|"CK5"|"1309 g"|" "
"Northwest Africa 6827 **"|"Official"|"2008"|"(Northwest Africa)"|"CO3"|"1289 g"|" "
"Northwest Africa 6828 **"|"Official"|"2009"|"(Northwest Africa)"|"R3-6"|"47 g"|" "
"Northwest Africa 6830 **"|"Official"|"2009"|"(Northwest Africa)"|"Diogenite"|"730 g"|" "
"Northwest Africa 6831 **"|"Official"|"2009"|"(Northwest Africa)"|"Lunar"|"20 g"|" "
"Northwest Africa 6832"|"Official"|"2010"|"(Northwest Africa)"|"L6"|"155 g"|" "
"Northwest Africa 6833"|"Official"|"2010"|"(Northwest Africa)"|"H4"|"343 g"|" "
"Northwest Africa 6834 **"|"Official"|"2010"|"(Northwest Africa)"|"H7"|"285 g"|" "
"Northwest Africa 6835"|"Official"|"2010"|"(Northwest Africa)"|"L4"|"144 g"|" "
"Northwest Africa 6836"|"Official"|"2010"|"(Northwest Africa)"|"L4"|"124 g"|" "
"Northwest Africa 6837"|"Official"|"2010"|"(Northwest Africa)"|"L6"|"57 g"|" "
"Northwest Africa 6838 **"|"Official"|"2010"|"(Northwest Africa)"|"CO3"|"51 g"|" "
"Northwest Africa 6839 **"|"Official"|"2010"|"(Northwest Africa)"|"R3-6"|"30 g"|" "
"Northwest Africa 6840 **"|"Official"|"2010"|"(Northwest Africa)"|"Pallasite"|"21 g"|" "
"Northwest Africa 6841"|"Official"|"2008"|"(Northwest Africa)"|"L6"|"2.8 kg"|" "
"Northwest Africa 6842 **"|"Official"|"2007"|"(Northwest Africa)"|"LL3"|"81 g"|" "
"Northwest Africa 6843"|"Official"|"2009"|"(Northwest Africa)"|"H4"|"1320 g"|" "
"Northwest Africa 6844"|"Official"|"2009"|"(Northwest Africa)"|"L5"|"4.8 kg"|" "
"Northwest Africa 6845"|"Official"|"2009"|"(Northwest Africa)"|"H6"|"210 g"|" "
"Northwest Africa 6846"|"Official"|"2009"|"(Northwest Africa)"|"L6"|"1746 g"|" "
"Northwest Africa 6847"|"Official"|"2009"|"(Northwest Africa)"|"H4"|"80 g"|" "
"Northwest Africa 6848 **"|"Official"|"2011"|"(Northwest Africa)"|"R5-6"|"390 g"|" "
"Northwest Africa 6849"|"Official"|"2010"|"(Northwest Africa)"|"L5"|"4.3 kg"|" "
"Northwest Africa 6850"|"Official"|"2009"|"(Northwest Africa)"|"L4"|"560 g"|" "
"Northwest Africa 6851"|"Official"|"2003"|"(Northwest Africa)"|"LL6"|"208 g"|" "
"Northwest Africa 6852"|"Official"|"2011"|"(Northwest Africa)"|"LL6"|"1009 g"|" "
"Northwest Africa 6853"|"Official"|" "|"(Northwest Africa)"|"L~6"|"22.3 g"|" "
"Northwest Africa 6859 **"|"Official"|"2010"|"(Northwest Africa)"|"CV3"|"710 g"|" "
"Northwest Africa 6860 **"|"Official"|"2011"|"(Northwest Africa)"|"R5"|"80.5 g"|" "
"Northwest Africa 6861 **"|"Official"|"2011"|"(Northwest Africa)"|"CM2"|"10.3 g"|" "
"Northwest Africa 6862 **"|"Official"|"2011"|"(Northwest Africa)"|"CM2"|"39.4 g"|" "
"Northwest Africa 6863 **"|"Official"|"2011"|"(Northwest Africa)"|"CV3"|"76.7 g"|" "
"Northwest Africa 6864 **"|"Official"|"2011"|"(Northwest Africa)"|"L3.15"|"2.06 kg"|" "
"Northwest Africa 6865 **"|"Official"|"2011"|"(Northwest Africa)"|"LL6"|"64 g"|" "
"Northwest Africa 6866 **"|"Official"|"2011"|"(Northwest Africa)"|"H3.8"|"966 g"|" "
"Northwest Africa 6867 **"|"Official"|"2011"|"(Northwest Africa)"|"LL3"|"325 g"|" "
"Northwest Africa 6868 **"|"Official"|"2011"|"(Northwest Africa)"|"LL6"|"747 g"|" "
"Northwest Africa 6869 **"|"Official"|"2009"|"(Northwest Africa)"|"H3.9"|"119 g"|" "
"Northwest Africa 6870 **"|"Official"|"2011"|"(Northwest Africa)"|"CV3"|"1950 g"|" "
"Northwest Africa 6871 **"|"Official"|"2011"|"(Northwest Africa)"|"Ureilite"|"119 g"|" "
"Northwest Africa 6872 **"|"Official"|"2004"|"Morocco"|"L6-melt breccia"|"29 g"|" "
"Northwest Africa 6874 **"|"Official"|"2011"|"Morocco"|"Brachinite"|"90 g"|" "
"Northwest Africa 6875 **"|"Official"|"2011"|"Morocco"|"Lodranite"|"300 g"|" "
"Northwest Africa 6877"|"Official"|"2011"|"(Northwest Africa)"|"H5"|"38 kg"|" "
"Northwest Africa 6887 **"|"Official"|"2011"|"Morocco"|"Eucrite"|"120 g"|" "
"Northwest Africa 6888 **"|"Official"|"2011"|"Rio de Oro, Western Sahara"|"Lunar"|"208 g"|"(24.642830, -14.687830)  "
"Northwest Africa 6901 **"|"Official"|"2011"|"(Northwest Africa)"|"Achondrite-prim"|"1197 g"|" "
"Northwest Africa 6902"|"Official"|"2007"|"Morocco"|"H5"|"73 g"|" "
"Northwest Africa 6903 **"|"Official"|"2008"|"Tadla-Azilal, Morocco"|"Iron, IIIAB"|"50 kg"|"(32.371670, -6.360000)  "
"Northwest Africa 6904"|"Official"|"2011"|"(Northwest Africa)"|"LL6"|"115 g"|" "
"Northwest Africa 6905"|"Official"|"2008"|"(Northwest Africa)"|"EL6"|"113.6 g"|" "
"Northwest Africa 6906"|"Official"|"2008"|"(Northwest Africa)"|"EL6"|"140 g"|" "
"Northwest Africa 6907"|"Official"|"2006"|"(Northwest Africa)"|"LL5"|"240 g"|" "
"Northwest Africa 6908 **"|"Official"|"2010"|"Western Sahara"|"CM2"|"52.7 g"|" "
"Northwest Africa 6909 **"|"Official"|"2009"|"(Northwest Africa)"|"Eucrite"|"188 g"|" "
"Northwest Africa 6910 **"|"Official"|"2009"|"(Northwest Africa)"|"L3.3"|"390 g"|" "
"Northwest Africa 6911 **"|"Official"|"2011"|"(Northwest Africa)"|"Diogenite"|"13.6 g"|" "
"Northwest Africa 6912 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-pmict"|"27.6 g"|" "
"Northwest Africa 6913 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-pmict"|"36 g"|" "
"Northwest Africa 6914 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-pmict"|"40.2 g"|" "
"Northwest Africa 6915 **"|"Official"|"2011"|"(Northwest Africa)"|"Ureilite"|"89.6 g"|" "
"Northwest Africa 6916 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite"|"520 g"|" "
"Northwest Africa 6917 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite"|"488 g"|" "
"Northwest Africa 6918 **"|"Official"|"2010"|"(Northwest Africa)"|"Eucrite"|"153.6 g"|" "
"Northwest Africa 6919 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite"|"95 g"|" "
"Northwest Africa 6920 **"|"Official"|"2011"|"(Northwest Africa)"|"Howardite"|"1468 g"|" "
"Northwest Africa 6921 **"|"Official"|"2011"|"(Northwest Africa)"|"CR6"|"1749 g"|" "
"Northwest Africa 6922 **"|"Official"|"2011"|"(Northwest Africa)"|"LL3.6"|"88 g"|" "
"Northwest Africa 6923 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-pmict"|"562 g"|" "
"Northwest Africa 6924 **"|"Official"|"2011"|"(Northwest Africa)"|"LL3.4"|"290 g"|" "
"Northwest Africa 6925 **"|"Official"|"2011"|"(Northwest Africa)"|"L3.15"|"1300 g"|" "
"Northwest Africa 6926 **"|"Official"|"2011"|"(Northwest Africa)"|"Achondrite-ung"|"220 g"|" "
"Northwest Africa 6927 **"|"Official"|"2011"|"(Northwest Africa)"|"Diogenite"|"114 g"|" "
"Northwest Africa 6928 **"|"Official"|"2011"|"(Northwest Africa)"|"Diogenite-an"|"223 g"|" "
"Northwest Africa 6929 **"|"Official"|"2011"|"(Northwest Africa)"|"H4"|"165 g"|" "
"Northwest Africa 6930 **"|"Official"|"2011"|"(Northwest Africa)"|"H3.8"|"151 g"|" "
"Northwest Africa 6931 **"|"Official"|"2007"|"(Northwest Africa)"|"Iron, IAB-MG"|"20.62 kg"|" "
"Northwest Africa 6932 **"|"Official"|"2008"|"(Northwest Africa)"|"Iron, ungrouped"|"32 kg"|" "
"Northwest Africa 6933 **"|"Official"|"2010"|"(Northwest Africa)"|"Eucrite"|"835 g"|" "
"Northwest Africa 6934"|"Official"|"2005"|"(Northwest Africa)"|"H5"|"271 g"|" "
"Northwest Africa 6935"|"Official"|"2011"|"(Northwest Africa)"|"LL5"|"554 g"|" "
"Northwest Africa 6936"|"Official"|"2011"|"(Northwest Africa)"|"LL5"|"75 g"|" "
"Northwest Africa 6937"|"Official"|"2011"|"(Northwest Africa)"|"LL5"|"172 g"|" "
"Northwest Africa 6938"|"Official"|"2011"|"(Northwest Africa)"|"H5"|"116 g"|" "
"Northwest Africa 6939 **"|"Official"|"2011"|"(Northwest Africa)"|"Ureilite"|"39 g"|" "
"Northwest Africa 6940 **"|"Official"|"2011"|"(Northwest Africa)"|"L5"|"12.8 kg"|" "
"Northwest Africa 6941"|"Official"|"2011"|"(Northwest Africa)"|"H5"|"266 g"|" "
"Northwest Africa 6942"|"Official"|"2011"|"(Northwest Africa)"|"H5"|"179 g"|" "
"Northwest Africa 6943 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-pmict"|"269 g"|" "
"Northwest Africa 6945 **"|"Official"|"2010"|"(Northwest Africa)"|"Diogenite-pm"|"240 g"|" "
"Northwest Africa 6946 **"|"Official"|"2010"|"(Northwest Africa)"|"L6"|"71 g"|" "
"Northwest Africa 6947 **"|"Official"|"2011"|"(Northwest Africa)"|"H5"|"115.8 kg"|" "
"Northwest Africa 6948 **"|"Official"|"2011"|"(Northwest Africa)"|"L5-melt breccia"|"56 g"|" "
"Northwest Africa 6949 **"|"Official"|"2011"|"(Northwest Africa)"|"Winonaite"|"418 g"|" "
"Northwest Africa 6950 **"|"Official"|"2011"|"(Northwest Africa)"|"Lunar (gabbro)"|"1649 g"|" "
"Northwest Africa 6951 **"|"Official"|"2010"|"(Northwest Africa)"|"L5"|"1481 g"|" "
"Northwest Africa 6952 **"|"Official"|"2010"|"(Northwest Africa)"|"L4"|"673 g"|" "
"Northwest Africa 6953 **"|"Official"|"2011"|"(Northwest Africa)"|"Mesosiderite"|"4.16 kg"|" "
"Northwest Africa 6954 **"|"Official"|"2011"|"(Northwest Africa)"|"L3.6"|"157 g"|" "
"Northwest Africa 6955 **"|"Official"|"2011"|"(Northwest Africa)"|"LL6"|"280 g"|" "
"Northwest Africa 6956 **"|"Official"|"2011"|"(Northwest Africa)"|"L6"|"1350 g"|" "
"Northwest Africa 6957 **"|"Official"|"2011"|"(Northwest Africa)"|"CR2"|"256 g"|" "
"Northwest Africa 6958 **"|"Official"|"2011"|"(Northwest Africa)"|"LL7"|"65.9 g"|" "
"Northwest Africa 6959 **"|"Official"|"2011"|"(Northwest Africa)"|"R5"|"88.3 g"|" "
"Northwest Africa 6960 **"|"Official"|"2011"|"(Northwest Africa)"|"OC3"|"441 g"|" "
"Northwest Africa 6961 **"|"Official"|"2011"|"(Northwest Africa)"|"H4"|"5.1 kg"|" "
"Northwest Africa 6962 **"|"Official"|"2011"|"(Northwest Africa)"|"Achondrite-ung"|"59.8 g"|" "
"Northwest Africa 6963 **"|"Official"|"2011"|"Guelmim-Es-Semara, Morocco"|"Martian (shergottite)"|"8 kg"|"(28.002467, -11.131583)  "
"Northwest Africa 6964 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-mmict"|"93 g"|" "
"Northwest Africa 6965 **"|"Official"|"2011"|"(Northwest Africa)"|"R5"|"331 g"|" "
"Northwest Africa 6966 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-br"|"1105 g"|" "
"Northwest Africa 6967 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-mmict"|"50 g"|" "
"Northwest Africa 6968 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-br"|"119 g"|" "
"Northwest Africa 6969 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-mmict"|"7 g"|" "
"Northwest Africa 6970 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-pmict"|"15 g"|" "
"Northwest Africa 6971 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-mmict"|"62 g"|" "
"Northwest Africa 6972 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-br"|"150 g"|" "
"Northwest Africa 6973 **"|"Official"|"2011"|"(Northwest Africa)"|"CK5"|"89 g"|" "
"Northwest Africa 6974 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-br"|"608 g"|" "
"Northwest Africa 6975 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-br"|"226 g"|" "
"Northwest Africa 6976 **"|"Official"|"2011"|"(Northwest Africa)"|"CM2"|"128 g"|" "
"Northwest Africa 6977"|"Official"|"2011"|"(Northwest Africa)"|"LL6"|"32 g"|" "
"Northwest Africa 6978"|"Official"|"2011"|"(Northwest Africa)"|"L5"|"356 g"|" "
"Northwest Africa 6979"|"Official"|"2011"|"(Northwest Africa)"|"L6"|"310 g"|" "
"Northwest Africa 6981 **"|"Official"|"2011"|"(Northwest Africa)"|"LL5-6"|"694 g"|" "
"Northwest Africa 6982"|"Official"|"2011"|"(Northwest Africa)"|"LL6"|"340 g"|" "
"Northwest Africa 6983 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-br"|"503 g"|" "
"Northwest Africa 6984 **"|"Official"|"2010"|"(Northwest Africa)"|"Eucrite-mmict"|"7 g"|" "
"Northwest Africa 6985"|"Official"|"2009"|"(Northwest Africa)"|"H5"|"10 kg"|" "
"Northwest Africa 6986"|"Official"|"2005"|"(Northwest Africa)"|"H6"|"1000 g"|" "
"Northwest Africa 6987"|"Official"|"2005"|"(Northwest Africa)"|"H6"|"9.05 kg"|" "
"Northwest Africa 6989 **"|"Official"|"2011"|"Morocco"|"H7"|"118 g"|" "
"Northwest Africa 6990 **"|"Official"|"2011"|"Morocco"|"LL7"|"395 g"|" "
"Northwest Africa 6991 **"|"Official"|"2010"|"(Northwest Africa)"|"CV3"|"487 g"|" "
"Northwest Africa 6992 **"|"Official"|"2011"|"Algeria"|"CR2"|"237 g"|" "
"Northwest Africa 6993"|"Official"|"2005"|"Morocco"|"L6"|"47.7 g"|" "
"Northwest Africa 6994"|"Official"|"2005"|"Morocco"|"H4"|"20.5 g"|" "
"Northwest Africa 6995 **"|"Official"|"2005"|"Morocco"|"LL4"|"17.4 g"|" "
"Northwest Africa 6996"|"Official"|"2000"|"(Northwest Africa)"|"L6"|"1534 g"|" "
"Northwest Africa 6997"|"Official"|"2004"|"(Northwest Africa)"|"L4-5"|"110.5 g"|" "
"Northwest Africa 6998 **"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"85.3 g"|" "
"Northwest Africa 6999 **"|"Official"|"2000"|"(Northwest Africa)"|"L/LL4"|"7.47 kg"|" "
"Northwest Africa 7000"|"Official"|"2002"|"(Northwest Africa)"|"L4"|"8.88 kg"|" "
"Northwest Africa 7001"|"Official"|"2000"|"(Northwest Africa)"|"H5"|"249 g"|" "
"Northwest Africa 7002 **"|"Official"|"2011"|"(Northwest Africa)"|"LL6"|"53 g"|" "
"Northwest Africa 7003 **"|"Official"|"2011"|"(Northwest Africa)"|"LL4-5"|"38.2 g"|" "
"Northwest Africa 7004 **"|"Official"|"2011"|"(Northwest Africa)"|"H4"|"142 g"|" "
"Northwest Africa 7005 **"|"Official"|"2011"|"(Northwest Africa)"|"CO3"|"225 g"|" "
"Northwest Africa 7006 **"|"Official"|"2011"|"(Northwest Africa)"|"CO3"|"335 g"|" "
"Northwest Africa 7007 **"|"Official"|"2011"|"Western Sahara"|"Lunar (gabbro)"|"91 g"|" "
"Northwest Africa 7008 **"|"Official"|"2011"|"(Northwest Africa)"|"Brachinite"|"10.8 g"|" "
"Northwest Africa 7009 **"|"Official"|"2011"|"(Northwest Africa)"|"CV3"|"1007 g"|" "
"Northwest Africa 7010 **"|"Official"|"2011"|"(Northwest Africa)"|"L5"|"314 g"|" "
"Northwest Africa 7011 **"|"Official"|"2011"|"(Northwest Africa)"|"LL6"|"312 g"|" "
"Northwest Africa 7012 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-pmict"|"42.8 g"|" "
"Northwest Africa 7013 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-mmict"|"102 g"|" "
"Northwest Africa 7014 **"|"Official"|"2011"|"(Northwest Africa)"|"Eucrite-mmict"|"116 g"|" "
"Northwest Africa 7015 **"|"Official"|"2011"|"Morocco"|"LL4"|"888 g"|" "
"Northwest Africa 7016 **"|"Official"|"2011"|"Morocco"|"H6"|"571 g"|" "
"Northwest Africa 7017 **"|"Official"|"2011"|"Morocco"|"L6"|"4.67 kg"|" "
"Northwest Africa 7018 **"|"Official"|"2011"|"(Northwest Africa)"|"H6"|"443 g"|" "
"Northwest Africa 7019 **"|"Official"|"2011"|"(Northwest Africa)"|"L-melt rock"|"1316 g"|" "
"Northwest Africa 7020 **"|"Official"|"2011"|"(Northwest Africa)"|"CR2"|"715 g"|" "
"Northwest Africa 7021 **"|"Official"|"2009"|"(Northwest Africa)"|"CO3"|"134 g"|" "
"Northwest Africa 7022 **"|"Official"|"2011"|"(Northwest Africa)"|"Lunar (feldsp. breccia)"|"444 g"|" "
"Northwest Africa 7023 **"|"Official"|"2003"|"(Northwest Africa)"|"Eucrite-pmict"|"473 g"|" "
"Northwest Africa 7024 **"|"Official"|"2011"|"(Northwest Africa)"|"H7"|"78 g"|" "
"Northwest Africa 7025 **"|"Official"|"2011"|"(Northwest Africa)"|"Mesosiderite"|"79 g"|" "
"Northwest Africa 7026 **"|"Official"|"2011"|"(Northwest Africa)"|"L6-melt breccia"|"629 g"|" "
