"Name"|"Status"|"Fall"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Pecora Escarpment 91115"|"Official"|" "|"1991"|"Antarctica"|"H5"|"5.8 g"|"16(1) ANSMET"|"(-85.557740, -68.330020)  "
"Pecora Escarpment 91116"|"Official"|" "|"1991"|"Antarctica"|"H5"|"131.5 g"|"16(1) ANSMET"|"(-85.654610, -68.575130)  "
"Pecora Escarpment 91117"|"Official"|" "|"1991"|"Antarctica"|"L6"|"72.2 g"|"16(1) ANSMET"|"(-85.670430, -68.339840)  "
"Pecora Escarpment 91118"|"Official"|" "|"1991"|"Antarctica"|"H5"|"15.8 g"|"16(1) ANSMET"|"(-85.671440, -68.421900)  "
"Pecora Escarpment 91119 **"|"Official"|" "|"1991"|"Antarctica"|"EH3"|"0.3 g"|"16(1) ANSMET"|"(-85.661120, -68.349760)  "
"Pecora Escarpment 91120"|"Official"|" "|"1991"|"Antarctica"|"L6"|"3.9 g"|"16(1) ANSMET"|"(-85.664790, -68.521250)  "
"Pecora Escarpment 91121"|"Official"|" "|"1991"|"Antarctica"|"H5"|"14.5 g"|"16(1) ANSMET"|"(-85.672670, -68.546440)  "
"Pecora Escarpment 91122"|"Official"|" "|"1991"|"Antarctica"|"H5"|"1.9 g"|"16(2) ANSMET"|"(-85.661810, -68.160690)  "
"Pecora Escarpment 91123"|"Official"|" "|"1991"|"Antarctica"|"H5"|"20.9 g"|"16(2) ANSMET"|"(-85.664960, -68.586590)  "
"Pecora Escarpment 91124"|"Official"|" "|"1991"|"Antarctica"|"LL6"|"32.3 g"|"16(1) ANSMET"|"(-85.567800, -68.437510)  "
"Pecora Escarpment 91125 **"|"Official"|" "|"1991"|"Antarctica"|"EH3"|"3.3 g"|"16(1) ANSMET"|"(-85.688280, -67.732150)  "
"Pecora Escarpment 91126"|"Official"|" "|"1991"|"Antarctica"|"L4"|"30.8 g"|"16(1) ANSMET"|"(-85.683920, -67.743030)  "
"Pecora Escarpment 91127"|"Official"|" "|"1991"|"Antarctica"|"EH3"|"0.3 g"|"16(1) ANSMET"|"(-85.659250, -68.196030)  "
"Pecora Escarpment 91128"|"Official"|" "|"1991"|"Antarctica"|"L6"|"20.8 g"|"17(1) ANSMET"|"(-85.563410, -68.376180)  "
"Pecora Escarpment 91129 **"|"Official"|" "|"1991"|"Antarctica"|"EH3"|"4.3 g"|"16(2) ANSMET"|"(-85.662800, -68.660710)  "
"Pecora Escarpment 91130"|"Official"|" "|"1991"|"Antarctica"|"H6"|"2.1 g"|"16(2) ANSMET"|"(-85.660180, -68.537370)  "
"Pecora Escarpment 91131"|"Official"|" "|"1991"|"Antarctica"|"H5"|"13 g"|"16(2) ANSMET"|"(-85.656410, -68.306890)  "
"Pecora Escarpment 91132"|"Official"|" "|"1991"|"Antarctica"|"L6"|"215 g"|"16(1) ANSMET"|"(-85.684040, -68.877770)  "
"Pecora Escarpment 91133"|"Official"|" "|"1991"|"Antarctica"|"H5"|"43.1 g"|"16(2) ANSMET"|"(-85.677110, -69.053000)  "
"Pecora Escarpment 91134"|"Official"|" "|"1991"|"Antarctica"|"H6"|"167 g"|"16(2) ANSMET"|"(-85.670370, -68.984310)  "
"Pecora Escarpment 91135"|"Official"|" "|"1991"|"Antarctica"|"L6"|"13.6 g"|"16(1) ANSMET"|"(-85.666900, -68.691840)  "
"Pecora Escarpment 91136"|"Official"|" "|"1991"|"Antarctica"|"H5"|"9.4 g"|"16(2) ANSMET"|"(-85.686230, -68.939520)  "
"Pecora Escarpment 91137"|"Official"|" "|"1991"|"Antarctica"|"H5"|"7.7 g"|"16(2) ANSMET"|"(-85.676510, -69.033950)  "
"Pecora Escarpment 91138"|"Official"|" "|"1991"|"Antarctica"|"H5"|"8.4 g"|"16(2) ANSMET"|"(-85.676940, -69.059650)  "
"Pecora Escarpment 91139"|"Official"|" "|"1991"|"Antarctica"|"H5"|"2.7 g"|"16(1) ANSMET"|"(-85.676460, -69.035400)  "
"Pecora Escarpment 91140"|"Official"|" "|"1991"|"Antarctica"|"H6"|"20.3 g"|"16(2) ANSMET"|"(-85.676980, -69.052100)  "
"Pecora Escarpment 91141"|"Official"|" "|"1991"|"Antarctica"|"H6"|"16.1 g"|"16(2) ANSMET"|"(-85.676930, -69.045310)  "
"Pecora Escarpment 91142"|"Official"|" "|"1991"|"Antarctica"|"L5"|"4.3 g"|"17(1) ANSMET"|"(-85.678810, -69.067620)  "
"Pecora Escarpment 91143"|"Official"|" "|"1991"|"Antarctica"|"L5"|"27.4 g"|"17(1) ANSMET"|"(-85.676960, -69.060410)  "
"Pecora Escarpment 91144"|"Official"|" "|"1991"|"Antarctica"|"L4"|"59.6 g"|"17(1) ANSMET"|"(-85.667040, -69.015640)  "
"Pecora Escarpment 91145"|"Official"|" "|"1991"|"Antarctica"|"L6"|"31.4 g"|"17(1) ANSMET"|"(-85.682080, -68.823320)  "
"Pecora Escarpment 91146"|"Official"|" "|"1991"|"Antarctica"|"L5"|"4.8 g"|"17(1) ANSMET"|"(-85.678090, -69.054860)  "
"Pecora Escarpment 91147 **"|"Official"|" "|"1991"|"Antarctica"|"CM2"|"2.8 g"|"16(1) ANSMET"|"(-85.676450, -69.052360)  "
"Pecora Escarpment 91148"|"Official"|" "|"1991"|"Antarctica"|"L6"|"27 g"|"16(1) ANSMET"|"(-85.671950, -69.000210)  "
"Pecora Escarpment 91149"|"Official"|" "|"1991"|"Antarctica"|"H5"|"6.4 g"|"17(1) ANSMET"|"(-85.678140, -69.059530)  "
"Pecora Escarpment 91150"|"Official"|" "|"1991"|"Antarctica"|"L6"|"18.9 g"|"16(1) ANSMET"|"(-85.673170, -68.675190)  "
"Pecora Escarpment 91151"|"Official"|" "|"1991"|"Antarctica"|"H5"|"4.7 g"|"17(1) ANSMET"|"(-85.676570, -69.030030)  "
"Pecora Escarpment 91152"|"Official"|" "|"1991"|"Antarctica"|"H6"|"11 g"|"16(1) ANSMET"|"(-85.673550, -68.996140)  "
"Pecora Escarpment 91153"|"Official"|" "|"1991"|"Antarctica"|"H5"|"17.8 g"|"17(1) ANSMET"|"(-85.678580, -69.062770)  "
"Pecora Escarpment 91154"|"Official"|" "|"1991"|"Antarctica"|"L5"|"33.1 g"|"17(1) ANSMET"|"(-85.682800, -68.780600)  "
"Pecora Escarpment 91155"|"Official"|" "|"1991"|"Antarctica"|"H5"|"4.8 g"|"17(1) ANSMET"|"(-85.676200, -69.032810)  "
"Pecora Escarpment 91156"|"Official"|" "|"1991"|"Antarctica"|"H6"|"19.7 g"|"16(1) ANSMET"|"(-85.666810, -69.021160)  "
"Pecora Escarpment 91157"|"Official"|" "|"1991"|"Antarctica"|"L5"|"259 g"|"17(1) ANSMET"|"(-85.683020, -68.777360)  "
"Pecora Escarpment 91158"|"Official"|" "|"1991"|"Antarctica"|"H5"|"29.8 g"|"17(1) ANSMET"|"(-85.686460, -69.014760)  "
"Pecora Escarpment 91159 **"|"Official"|" "|"1991"|"Antarctica"|"Eucrite-br"|"8.4 g"|"16(1) ANSMET"|"(-85.677890, -69.060380)  "
"Pecora Escarpment 91160"|"Official"|" "|"1991"|"Antarctica"|"L6"|"6.9 g"|"16(1) ANSMET"|"(-85.667990, -68.650750)  "
"Pecora Escarpment 91161"|"Official"|" "|"1991"|"Antarctica"|"H5"|"9.3 g"|"17(1) ANSMET"|"(-85.676870, -69.061330)  "
"Pecora Escarpment 91162"|"Official"|" "|"1991"|"Antarctica"|"L6"|"11 g"|"16(1) ANSMET"|"(-85.676930, -69.058700)  "
"Pecora Escarpment 91163"|"Official"|" "|"1991"|"Antarctica"|"H6"|"7.7 g"|"16(1) ANSMET"|"(-85.676530, -69.032240)  "
"Pecora Escarpment 91164"|"Official"|" "|"1991"|"Antarctica"|"H5"|"11.1 g"|"17(1) ANSMET"|"(-85.677130, -69.049300)  "
"Pecora Escarpment 91165"|"Official"|" "|"1991"|"Antarctica"|"L5"|"12.4 g"|"17(1) ANSMET"|"(-85.660880, -68.698190)  "
"Pecora Escarpment 91166"|"Official"|" "|"1991"|"Antarctica"|"H5"|"28.2 g"|"17(1) ANSMET"|"(-85.678910, -69.059500)  "
"Pecora Escarpment 91167"|"Official"|" "|"1991"|"Antarctica"|"H5"|"37.9 g"|"17(1) ANSMET"|"(-85.686270, -68.938910)  "
"Pecora Escarpment 91168"|"Official"|" "|"1991"|"Antarctica"|"H5"|"26.5 g"|"17(1) ANSMET"|"(-85.673990, -68.657250)  "
"Pecora Escarpment 91169"|"Official"|" "|"1991"|"Antarctica"|"L5"|"267 g"|"17(1) ANSMET"|"(-85.662160, -68.684030)  "
"Pecora Escarpment 91170"|"Official"|" "|"1991"|"Antarctica"|"H5"|"4.9 g"|"17(1) ANSMET"|"(-85.682340, -68.829910)  "
"Pecora Escarpment 91171"|"Official"|" "|"1991"|"Antarctica"|"H5"|"3.9 g"|"17(1) ANSMET"|"(-85.677460, -69.048830)  "
"Pecora Escarpment 91172"|"Official"|" "|"1991"|"Antarctica"|"H5"|"9.9 g"|"17(1) ANSMET"|"(-85.661650, -68.682820)  "
"Pecora Escarpment 91173"|"Official"|" "|"1991"|"Antarctica"|"H6"|"33.4 g"|"16(1) ANSMET"|"(-85.676240, -69.047870)  "
"Pecora Escarpment 91174"|"Official"|" "|"1991"|"Antarctica"|"H5"|"9.7 g"|"17(1) ANSMET"|"(-85.678540, -69.064330)  "
"Pecora Escarpment 91175"|"Official"|" "|"1991"|"Antarctica"|"H5"|"10.5 g"|"17(1) ANSMET"|"(-85.678120, -69.058460)  "
"Pecora Escarpment 91176"|"Official"|" "|"1991"|"Antarctica"|"L6"|"31.6 g"|"16(1) ANSMET"|"(-85.680430, -68.295860)  "
"Pecora Escarpment 91177"|"Official"|" "|"1991"|"Antarctica"|"L6"|"188.1 g"|"17(1) ANSMET"|"(-85.681830, -68.705390)  "
"Pecora Escarpment 91178"|"Official"|" "|"1991"|"Antarctica"|"H5"|"54 g"|"17(1) ANSMET"|"(-85.673890, -68.601180)  "
"Pecora Escarpment 91179 **"|"Official"|" "|"1991"|"Antarctica"|"Eucrite-br"|"41.1 g"|"16(1) ANSMET"|"(-85.684970, -67.539870)  "
"Pecora Escarpment 91180"|"Official"|" "|"1991"|"Antarctica"|"L6"|"18.9 g"|"16(1) ANSMET"|"(-85.675550, -68.622780)  "
"Pecora Escarpment 91181"|"Official"|" "|"1991"|"Antarctica"|"L6"|"8.6 g"|"16(1) ANSMET"|"(-85.681320, -68.770530)  "
"Pecora Escarpment 91182"|"Official"|" "|"1991"|"Antarctica"|"L6"|"10.4 g"|"16(1) ANSMET"|"(-85.674500, -68.296740)  "
"Pecora Escarpment 91183"|"Official"|" "|"1991"|"Antarctica"|"H5"|"102.5 g"|"17(1) ANSMET"|"(-85.687820, -67.728540)  "
"Pecora Escarpment 91184"|"Official"|" "|"1991"|"Antarctica"|"L5"|"62 g"|"17(1) ANSMET"|"(-85.682660, -68.329540)  "
"Pecora Escarpment 91185"|"Official"|" "|"1991"|"Antarctica"|"L6"|"11.5 g"|"16(1) ANSMET"|"(-85.677380, -68.671160)  "
"Pecora Escarpment 91186"|"Official"|" "|"1991"|"Antarctica"|"L6"|"43.2 g"|"16(1) ANSMET"|"(-85.681930, -68.704240)  "
"Pecora Escarpment 91187"|"Official"|" "|"1991"|"Antarctica"|"L6"|"25 g"|"16(1) ANSMET"|"(-85.680280, -68.722840)  "
"Pecora Escarpment 91188"|"Official"|" "|"1991"|"Antarctica"|"L6"|"4.9 g"|"17(1) ANSMET"|"(-85.683450, -68.516800)  "
"Pecora Escarpment 91189"|"Official"|" "|"1991"|"Antarctica"|"L6"|"53.2 g"|"17(1) ANSMET"|"(-85.687060, -68.378470)  "
"Pecora Escarpment 91190"|"Official"|" "|"1991"|"Antarctica"|"H5"|"6.5 g"|"17(1) ANSMET"|"(-85.679320, -68.605060)  "
"Pecora Escarpment 91191"|"Official"|" "|"1991"|"Antarctica"|"L6"|"7.6 g"|"16(1) ANSMET"|"(-85.697270, -67.613700)  "
"Pecora Escarpment 91192"|"Official"|" "|"1991"|"Antarctica"|"L6"|"53.1 g"|"16(1) ANSMET"|"(-85.679740, -68.722400)  "
"Pecora Escarpment 91193 **"|"Official"|" "|"1991"|"Antarctica"|"Eucrite-pmict"|"12.3 g"|"16(1) ANSMET"|"(-85.681640, -68.741950)  "
"Pecora Escarpment 91194"|"Official"|" "|"1991"|"Antarctica"|"H6"|"13.2 g"|"16(1) ANSMET"|"(-85.672480, -68.230920)  "
"Pecora Escarpment 91195"|"Official"|" "|"1991"|"Antarctica"|"H5"|"5.9 g"|"17(1) ANSMET"|"(-85.687020, -67.776610)  "
"Pecora Escarpment 91196"|"Official"|" "|"1991"|"Antarctica"|"L4"|"15.1 g"|"16(1) ANSMET"|"(-85.680770, -68.713150)  "
"Pecora Escarpment 91197"|"Official"|" "|"1991"|"Antarctica"|"H5"|"32.1 g"|"17(1) ANSMET"|"(-85.676610, -68.631400)  "
"Pecora Escarpment 91198"|"Official"|" "|"1991"|"Antarctica"|"L5"|"38.9 g"|"17(1) ANSMET"|"(-85.680180, -68.713290)  "
"Pecora Escarpment 91199"|"Official"|" "|"1991"|"Antarctica"|"L6"|"7.2 g"|"16(1) ANSMET"|"(-85.676460, -68.652280)  "
"Pecora Escarpment 91200"|"Official"|" "|"1991"|"Antarctica"|"H5"|"3.6 g"|"17(1) ANSMET"|"(-85.680270, -68.754230)  "
"Pecora Escarpment 91201"|"Official"|" "|"1991"|"Antarctica"|"H5"|"4.5 g"|"17(1) ANSMET"|"(-85.684370, -68.332070)  "
"Pecora Escarpment 91202"|"Official"|" "|"1991"|"Antarctica"|"H4"|"1.9 g"|"17(1) ANSMET"|"(-85.677940, -68.778590)  "
"Pecora Escarpment 91203 **"|"Official"|" "|"1991"|"Antarctica"|"CM2"|"4.2 g"|"16(1) ANSMET"|"(-85.681440, -68.779360)  "
"Pecora Escarpment 91204"|"Official"|" "|"1991"|"Antarctica"|"H5"|"23.4 g"|"16(1) ANSMET"|"(-85.681530, -68.716820)  "
"Pecora Escarpment 91205"|"Official"|" "|"1991"|"Antarctica"|"H6"|"6.2 g"|"16(1) ANSMET"|"(-85.675940, -68.610620)  "
"Pecora Escarpment 91206"|"Official"|" "|"1991"|"Antarctica"|"L6"|"2.3 g"|"16(1) ANSMET"|"(-85.677810, -68.778840)  "
"Pecora Escarpment 91207"|"Official"|" "|"1991"|"Antarctica"|"H5"|"10.9 g"|"16(1) ANSMET"|"(-85.680860, -68.774510)  "
"Pecora Escarpment 91208"|"Official"|" "|"1991"|"Antarctica"|"H6"|"1.3 g"|"16(1) ANSMET"|"(-85.685550, -68.442430)  "
"Pecora Escarpment 91209"|"Official"|" "|"1991"|"Antarctica"|"L6"|"1.7 g"|"17(1) ANSMET"|"(-85.679740, -68.589970)  "
"Pecora Escarpment 91210"|"Official"|" "|"1991"|"Antarctica"|"H5"|"5.4 g"|"16(1) ANSMET"|"(-85.677800, -68.661700)  "
"Pecora Escarpment 91211"|"Official"|" "|"1991"|"Antarctica"|"L5"|"215 g"|"16(1) ANSMET"|"(-85.683230, -68.739280)  "
"Pecora Escarpment 91212"|"Official"|" "|"1991"|"Antarctica"|"L6"|"179.9 g"|"16(1) ANSMET"|"(-85.678010, -68.708310)  "
"Pecora Escarpment 91213"|"Official"|" "|"1991"|"Antarctica"|"H6"|"161.4 g"|"16(1) ANSMET"|"(-85.687950, -68.830730)  "
"Pecora Escarpment 91214"|"Official"|" "|"1991"|"Antarctica"|"L6"|"247 g"|"17(1) ANSMET"|"(-85.686220, -68.782790)  "
"Pecora Escarpment 91215"|"Official"|" "|"1991"|"Antarctica"|"H6"|"54 g"|"16(1) ANSMET"|"(-85.679720, -68.701060)  "
"Pecora Escarpment 91216"|"Official"|" "|"1991"|"Antarctica"|"L6"|"130.1 g"|"16(1) ANSMET"|"(-85.685540, -68.783660)  "
"Pecora Escarpment 91217"|"Official"|" "|"1991"|"Antarctica"|"L6"|"155.4 g"|"16(1) ANSMET"|"(-85.684970, -68.762220)  "
"Pecora Escarpment 91218"|"Official"|" "|"1991"|"Antarctica"|"L6"|"68 g"|"16(1) ANSMET"|"(-85.672580, -68.716820)  "
"Pecora Escarpment 91219"|"Official"|" "|"1991"|"Antarctica"|"L6"|"272 g"|"16(1) ANSMET"|"(-85.676560, -68.691780)  "
"Pecora Escarpment 91220"|"Official"|" "|"1991"|"Antarctica"|"L6"|"91.8 g"|"17(1) ANSMET"|"(-85.676520, -68.697150)  "
"Pecora Escarpment 91221"|"Official"|" "|"1991"|"Antarctica"|"L6"|"46 g"|"16(1) ANSMET"|"(-85.675450, -68.716580)  "
"Pecora Escarpment 91222"|"Official"|" "|"1991"|"Antarctica"|"L6"|"6.9 g"|"16(1) ANSMET"|"(-85.685180, -68.796250)  "
"Pecora Escarpment 91223"|"Official"|" "|"1991"|"Antarctica"|"L6"|"36.6 g"|"16(1) ANSMET"|"(-85.685280, -68.791370)  "
"Pecora Escarpment 91224"|"Official"|" "|"1991"|"Antarctica"|"L6"|"7 g"|"16(1) ANSMET"|"(-85.674960, -68.744280)  "
"Pecora Escarpment 91225"|"Official"|" "|"1991"|"Antarctica"|"L6"|"1.4 g"|"16(1) ANSMET"|"(-85.674300, -68.745520)  "
"Pecora Escarpment 91226"|"Official"|" "|"1991"|"Antarctica"|"L4"|"20.7 g"|"16(1) ANSMET"|"(-85.679680, -68.737140)  "
"Pecora Escarpment 91227"|"Official"|" "|"1991"|"Antarctica"|"H6"|"5.9 g"|"16(1) ANSMET"|"(-85.680270, -68.759030)  "
"Pecora Escarpment 91228"|"Official"|" "|"1991"|"Antarctica"|"H6"|"5.2 g"|"16(1) ANSMET"|"(-85.680300, -68.757040)  "
"Pecora Escarpment 91229"|"Official"|" "|"1991"|"Antarctica"|"L6"|"19.6 g"|"16(1) ANSMET"|"(-85.674980, -68.724780)  "
"Pecora Escarpment 91230"|"Official"|" "|"1991"|"Antarctica"|"H6"|"0.5 g"|"16(1) ANSMET"|"(-85.664270, -68.125230)  "
"Pecora Escarpment 91231"|"Official"|" "|"1991"|"Antarctica"|"H5"|"60.9 g"|"16(1) ANSMET"|"(-85.681590, -68.227180)  "
"Pecora Escarpment 91232"|"Official"|" "|"1991"|"Antarctica"|"H5"|"26 g"|"16(1) ANSMET"|"(-85.661940, -68.168160)  "
"Pecora Escarpment 91233"|"Official"|" "|"1991"|"Antarctica"|"L6"|"37.6 g"|"16(1) ANSMET"|"(-85.565460, -68.443050)  "
"Pecora Escarpment 91234"|"Official"|" "|"1991"|"Antarctica"|"L6"|"20.5 g"|"16(1) ANSMET"|"(-85.683530, -68.177940)  "
"Pecora Escarpment 91235"|"Official"|" "|"1991"|"Antarctica"|"L6"|"57.1 g"|"16(1) ANSMET"|"(-85.315470, -69.796810)  "
"Pecora Escarpment 91236"|"Official"|" "|"1991"|"Antarctica"|"L6"|"25.3 g"|"16(1) ANSMET"|"(-85.576800, -68.526650)  "
"Pecora Escarpment 91237"|"Official"|" "|"1991"|"Antarctica"|"L6"|"11.8 g"|"16(1) ANSMET"|"(-85.677090, -68.289070)  "
"Pecora Escarpment 91238 **"|"Official"|" "|"1991"|"Antarctica"|"EH3"|"96.2 g"|"16(1) ANSMET"|"(-85.659320, -68.101650)  "
"Pecora Escarpment 91239"|"Official"|" "|"1991"|"Antarctica"|"H5"|"105.9 g"|"16(1) ANSMET"|"(-85.566590, -68.425720)  "
"Pecora Escarpment 91240"|"Official"|" "|"1991"|"Antarctica"|"LL6"|"83.9 g"|"16(1) ANSMET"|"(-85.659390, -68.100030)  "
"Pecora Escarpment 91241 **"|"Official"|" "|"1991"|"Antarctica"|"R3.8-6"|"75 g"|"16(1) ANSMET"|"(-85.657500, -68.047760)  "
"Pecora Escarpment 91242"|"Official"|" "|"1991"|"Antarctica"|"H5"|"21.9 g"|"16(1) ANSMET"|"(-85.576510, -68.529100)  "
"Pecora Escarpment 91243"|"Official"|" "|"1991"|"Antarctica"|"H6"|"2.8 g"|"16(1) ANSMET"|"(-85.686300, -68.823370)  "
"Pecora Escarpment 91244"|"Official"|" "|"1991"|"Antarctica"|"L6"|"35.7 g"|"16(1) ANSMET"|"(-85.666240, -68.222160)  "
"Pecora Escarpment 91245 **"|"Official"|" "|"1991"|"Antarctica"|"Eucrite-unbr"|"17.8 g"|"16(2) ANSMET"|"(-85.677580, -68.718220)  "
"Pecora Escarpment 91246"|"Official"|" "|"1991"|"Antarctica"|"H6"|"6 g"|"16(1) ANSMET"|"(-85.680290, -68.756610)  "
"Pecora Escarpment 91247"|"Official"|" "|"1991"|"Antarctica"|"H6"|"12.7 g"|"16(1) ANSMET"|"(-85.669750, -68.715880)  "
"Pecora Escarpment 91248"|"Official"|" "|"1991"|"Antarctica"|"L6"|"4.7 g"|"16(1) ANSMET"|"(-85.323120, -69.964510)  "
"Pecora Escarpment 91249"|"Official"|" "|"1991"|"Antarctica"|"L6"|"16.2 g"|"16(1) ANSMET"|"(-85.670260, -68.715500)  "
"Pecora Escarpment 91250"|"Official"|" "|"1991"|"Antarctica"|"L6"|"8.3 g"|"17(1) ANSMET"|"(-85.685340, -68.789640)  "
"Pecora Escarpment 91251"|"Official"|" "|"1991"|"Antarctica"|"L6"|"1 g"|"17(1) ANSMET"|"(-85.674940, -68.690650)  "
"Pecora Escarpment 91252"|"Official"|" "|"1991"|"Antarctica"|"H5"|"68.1 g"|"16(1) ANSMET"|"(-85.573060, -68.498050)  "
"Pecora Escarpment 91253"|"Official"|" "|"1991"|"Antarctica"|"H6"|"103.7 g"|"16(1) ANSMET"|"(-85.321190, -69.861160)  "
"Pecora Escarpment 91254"|"Official"|" "|"1991"|"Antarctica"|"EH3"|"20.8 g"|"16(1) ANSMET"|"(-85.658230, -68.596600)  "
"Pecora Escarpment 91255"|"Official"|" "|"1991"|"Antarctica"|"L5"|"83.9 g"|"16(1) ANSMET"|"(-85.664800, -68.590690)  "
"Pecora Escarpment 91256"|"Official"|" "|"1991"|"Antarctica"|"H5"|"12.4 g"|"16(1) ANSMET"|"(-85.679220, -68.276490)  "
"Pecora Escarpment 91257"|"Official"|" "|"1991"|"Antarctica"|"L6"|"53.8 g"|"16(1) ANSMET"|"(-85.667870, -68.257510)  "
"Pecora Escarpment 91258"|"Official"|" "|"1991"|"Antarctica"|"EH3"|"10.4 g"|"16(1) ANSMET"|"(-85.663480, -68.370960)  "
"Pecora Escarpment 91259"|"Official"|" "|"1991"|"Antarctica"|"L6"|"21 g"|"16(1) ANSMET"|"(-85.591120, -68.529670)  "
"Pecora Escarpment 91260"|"Official"|" "|"1991"|"Antarctica"|"L6"|"6.2 g"|"16(1) ANSMET"|"(-85.564740, -68.425320)  "
"Pecora Escarpment 91261"|"Official"|" "|"1991"|"Antarctica"|"H5"|"40.5 g"|"16(1) ANSMET"|"(-85.682140, -68.356610)  "
"Pecora Escarpment 91262"|"Official"|" "|"1991"|"Antarctica"|"L6"|"15.8 g"|"16(1) ANSMET"|"(-85.573930, -68.484930)  "
"Pecora Escarpment 91263"|"Official"|" "|"1991"|"Antarctica"|"H5"|"17.3 g"|"16(1) ANSMET"|"(-85.566420, -68.436190)  "
"Pecora Escarpment 91264"|"Official"|" "|"1991"|"Antarctica"|"H5"|"46.6 g"|"16(1) ANSMET"|"(-85.633330, -68.700000)  "
"Pecora Escarpment 91265"|"Official"|" "|"1991"|"Antarctica"|"L6"|"52.7 g"|"16(1) ANSMET"|"(-85.693570, -67.637290)  "
"Pecora Escarpment 91266"|"Official"|" "|"1991"|"Antarctica"|"H6"|"27.8 g"|"16(1) ANSMET"|"(-85.690890, -69.034010)  "
"Pecora Escarpment 91267"|"Official"|" "|"1991"|"Antarctica"|"H6"|"112.9 g"|"16(1) ANSMET"|"(-85.668050, -68.693530)  "
"Pecora Escarpment 91268"|"Official"|" "|"1991"|"Antarctica"|"H6"|"23.8 g"|"16(1) ANSMET"|"(-85.682160, -68.797090)  "
"Pecora Escarpment 91269"|"Official"|" "|"1991"|"Antarctica"|"H6"|"19.2 g"|"16(1) ANSMET"|"(-85.681560, -68.819370)  "
"Pecora Escarpment 91270"|"Official"|" "|"1991"|"Antarctica"|"H6"|"31.2 g"|"16(1) ANSMET"|"(-85.696990, -68.853390)  "
"Pecora Escarpment 91271"|"Official"|" "|"1991"|"Antarctica"|"H5"|"107.7 g"|"16(1) ANSMET"|"(-85.688960, -69.012150)  "
"Pecora Escarpment 91272"|"Official"|" "|"1991"|"Antarctica"|"LL6"|"10.1 g"|"16(1) ANSMET"|"(-85.682730, -68.831000)  "
"Pecora Escarpment 91273"|"Official"|" "|"1991"|"Antarctica"|"H5"|"2.6 g"|"16(2) ANSMET"|"(-85.690120, -69.097830)  "
"Pecora Escarpment 91274"|"Official"|" "|"1991"|"Antarctica"|"L6"|"32.2 g"|"16(1) ANSMET"|"(-85.677230, -68.701210)  "
"Pecora Escarpment 91275"|"Official"|" "|"1991"|"Antarctica"|"L5"|"19.5 g"|"16(2) ANSMET"|"(-85.681020, -68.768880)  "
"Pecora Escarpment 91276"|"Official"|" "|"1991"|"Antarctica"|"L6"|"56.3 g"|"18(2) ANSMET"|"(-85.633330, -68.700000)  "
"Pecora Escarpment 91277"|"Official"|" "|"1991"|"Antarctica"|"L6"|"71.4 g"|"16(1) ANSMET"|"(-85.692080, -67.648260)  "
"Pecora Escarpment 91278"|"Official"|" "|"1991"|"Antarctica"|"L6"|"17.3 g"|"16(2) ANSMET"|"(-85.678790, -68.737380)  "
"Pecora Escarpment 91279"|"Official"|" "|"1991"|"Antarctica"|"H5"|"11.6 g"|"16(2) ANSMET"|"(-85.669160, -68.713520)  "
"Pecora Escarpment 91280"|"Official"|" "|"1991"|"Antarctica"|"L6"|"57.6 g"|"16(1) ANSMET"|"(-85.690850, -68.961120)  "
"Pecora Escarpment 91281"|"Official"|" "|"1991"|"Antarctica"|"H5"|"20.1 g"|"16(2) ANSMET"|"(-85.688350, -68.902410)  "
"Pecora Escarpment 91282"|"Official"|" "|"1991"|"Antarctica"|"H5"|"71 g"|"16(2) ANSMET"|"(-85.689900, -69.023390)  "
"Pecora Escarpment 91283"|"Official"|" "|"1991"|"Antarctica"|"H5"|"12 g"|"16(2) ANSMET"|"(-85.680930, -68.792600)  "
"Pecora Escarpment 91284"|"Official"|" "|"1991"|"Antarctica"|"L6"|"9.5 g"|"17(1) ANSMET"|"(-85.681210, -68.795410)  "
"Pecora Escarpment 91285"|"Official"|" "|"1991"|"Antarctica"|"L5"|"6.5 g"|"16(2) ANSMET"|"(-85.673910, -68.751420)  "
"Pecora Escarpment 91286"|"Official"|" "|"1991"|"Antarctica"|"L5"|"41.1 g"|"16(2) ANSMET"|"(-85.690350, -68.943050)  "
"Pecora Escarpment 91287"|"Official"|" "|"1991"|"Antarctica"|"H6"|"70.2 g"|"16(1) ANSMET"|"(-85.683980, -68.771810)  "
"Pecora Escarpment 91288"|"Official"|" "|"1991"|"Antarctica"|"L6"|"12.5 g"|"16(2) ANSMET"|"(-85.683040, -68.792550)  "
"Pecora Escarpment 91289"|"Official"|" "|"1991"|"Antarctica"|"L6"|"26.2 g"|"16(1) ANSMET"|"(-85.688490, -67.715070)  "
"Pecora Escarpment 91290"|"Official"|" "|"1991"|"Antarctica"|"H6"|"8.2 g"|"16(2) ANSMET"|"(-85.678480, -68.253500)  "
"Pecora Escarpment 91291"|"Official"|" "|"1991"|"Antarctica"|"H5"|"9.2 g"|"16(2) ANSMET"|"(-85.688510, -68.890820)  "
"Pecora Escarpment 91292"|"Official"|" "|"1991"|"Antarctica"|"H5"|"16 g"|"16(2) ANSMET"|"(-85.684500, -68.815780)  "
