"Name"|"Status"|"Fall"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Asuka 882091"|"Official"|" "|"1988"|"Antarctica"|"H5"|"189.6 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882092"|"Official"|" "|"1988"|"Antarctica"|"LL4"|"73.8 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882093"|"Official"|" "|"1988"|"Antarctica"|"H4"|"1606 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882094"|"Official"|" "|"1988"|"Antarctica"|"CO3"|"112.9 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882095"|"Official"|" "|"1988"|"Antarctica"|"H4"|"133.6 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882096"|"Official"|" "|"1988"|"Antarctica"|"L5"|"56.8 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882097"|"Official"|" "|"1988"|"Antarctica"|"L4"|"281 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882098"|"Official"|" "|"1988"|"Antarctica"|"LL4"|"180.9 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882099"|"Official"|" "|"1988"|"Antarctica"|"LL4"|"22.2 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882101"|"Official"|" "|"1988"|"Antarctica"|"L6"|"35.6 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882102"|"Official"|" "|"1988"|"Antarctica"|"L3"|"992 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882103"|"Official"|" "|"1988"|"Antarctica"|"LL6"|"126 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882104"|"Official"|" "|"1988"|"Antarctica"|"L6"|"14.3 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882105"|"Official"|" "|"1988"|"Antarctica"|"H4"|"61.9 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882106"|"Official"|" "|"1988"|"Antarctica"|"L6"|"290 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882107"|"Official"|" "|"1988"|"Antarctica"|"L6"|"23.6 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882108"|"Official"|" "|"1988"|"Antarctica"|"L4"|"532 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882109"|"Official"|" "|"1988"|"Antarctica"|"L"|"171 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882110"|"Official"|" "|"1988"|"Antarctica"|"H4"|"66.2 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882111"|"Official"|" "|"1988"|"Antarctica"|"LL5"|"59.3 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882112 **"|"Official"|" "|"1988"|"Antarctica"|"Iron, IAB-sLL-an"|"4.52 g"|"J28 NIPR"|" "
"Asuka 882113"|"Official"|" "|"1988"|"Antarctica"|"C4"|"54 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882114"|"Official"|" "|"1988"|"Antarctica"|"L6"|"856 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882115"|"Official"|" "|"1988"|"Antarctica"|"H4"|"86.1 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882116"|"Official"|" "|"1988"|"Antarctica"|"H4"|"163.8 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882118"|"Official"|" "|"1988"|"Antarctica"|"LL3"|"48.6 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882119"|"Official"|" "|"1988"|"Antarctica"|"L4"|"220 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882120"|"Official"|" "|"1988"|"Antarctica"|"H4"|"155.6 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882121"|"Official"|" "|"1988"|"Antarctica"|"H6"|"3.69 kg"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882122"|"Official"|" "|"1988"|"Antarctica"|"H4"|"215 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 882123"|"Official"|" "|"1988"|"Antarctica"|"H3"|"21.8 g"|"J15(1) NIPR"|"(-72.000000, 26.000000)  "
"Asuka 9001"|"Official"|" "|"1990"|"Antarctica"|"H6"|"390 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 9004"|"Official"|" "|"1990"|"Antarctica"|"L6"|"198.9 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 9005"|"Official"|" "|"1990"|"Antarctica"|"H5"|"129.3 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 9006"|"Official"|" "|"1990"|"Antarctica"|"H4"|"62.2 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 9007"|"Official"|" "|"1990"|"Antarctica"|"H3.7"|"94.3 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 9008"|"Official"|" "|"1990"|"Antarctica"|"H3"|"11.9 g"|"J24 NIPR"|" "
"Asuka 9010"|"Official"|" "|"1990"|"Antarctica"|"L6"|"50.5 g"|"J24 NIPR"|" "
"Asuka 9011"|"Official"|" "|"1990"|"Antarctica"|"L6"|"31.2 g"|"J24 NIPR"|" "
"Asuka 9013"|"Official"|" "|"1990"|"Antarctica"|"L6"|"2.97 g"|"J28 NIPR"|" "
"Asuka 9015"|"Official"|" "|"1990"|"Antarctica"|"H5"|"10.9 g"|"J24 NIPR"|" "
"Asuka 9016"|"Official"|" "|"1990"|"Antarctica"|"L6"|"15.9 g"|"J24 NIPR"|" "
"Asuka 9017"|"Official"|" "|"1990"|"Antarctica"|"L6"|"41.7 g"|"J24 NIPR"|" "
"Asuka 9018"|"Official"|" "|"1990"|"Antarctica"|"H5"|"38.1 g"|"J24 NIPR"|" "
"Asuka 9019"|"Official"|" "|"1990"|"Antarctica"|"H5"|"19.7 g"|"J24 NIPR"|" "
"Asuka 9020"|"Official"|" "|"1990"|"Antarctica"|"H4"|"10.6 g"|"J24 NIPR"|" "
"Asuka 9021"|"Official"|" "|"1990"|"Antarctica"|"H5"|"6.9 g"|"J28 NIPR"|" "
"Asuka 9022"|"Official"|" "|"1990"|"Antarctica"|"L6"|"10.6 g"|"J24 NIPR"|" "
"Asuka 9024"|"Official"|" "|"1990"|"Antarctica"|"L6"|"17.1 g"|"J24 NIPR"|" "
"Asuka 9025"|"Official"|" "|"1990"|"Antarctica"|"L6"|"15.6 g"|"J24 NIPR"|" "
"Asuka 9026"|"Official"|" "|"1990"|"Antarctica"|"L6"|"21.5 g"|"J24 NIPR"|" "
"Asuka 9028"|"Official"|" "|"1990"|"Antarctica"|"H5"|"112.2 g"|"J24 NIPR"|" "
"Asuka 9029"|"Official"|" "|"1990"|"Antarctica"|"Eucrite"|"65.3 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 9030"|"Official"|" "|"1990"|"Antarctica"|"L6"|"67.1 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 9031"|"Official"|" "|"1990"|"Antarctica"|"H5"|"243 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 9032"|"Official"|" "|"1990"|"Antarctica"|"H5"|"128.9 g"|"J24 NIPR"|" "
"Asuka 9033"|"Official"|" "|"1990"|"Antarctica"|"H4"|"69.4 g"|"J24 NIPR"|" "
"Asuka 9034"|"Official"|" "|"1990"|"Antarctica"|"L6"|"75.2 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 9035"|"Official"|" "|"1990"|"Antarctica"|"H3"|"128.7 g"|"J24 NIPR"|" "
"Asuka 9036"|"Official"|" "|"1990"|"Antarctica"|"H3"|"23.4 g"|"J24 NIPR"|" "
"Asuka 9037"|"Official"|" "|"1990"|"Antarctica"|"H3-4"|"14.4 g"|"J24 NIPR"|" "
"Asuka 9039"|"Official"|" "|"1990"|"Antarctica"|"H3-5"|"61.7 g"|"J24 NIPR"|" "
"Asuka 9040"|"Official"|" "|"1990"|"Antarctica"|"H3"|"42.6 g"|"J24 NIPR"|" "
"Asuka 9041"|"Official"|" "|"1990"|"Antarctica"|"H5"|"20.2 g"|"J24 NIPR"|" "
"Asuka 9042"|"Official"|" "|"1990"|"Antarctica"|"H3"|"20.3 g"|"J24 NIPR"|" "
"Asuka 9043"|"Official"|" "|"1990"|"Antarctica"|"L3.1"|"134.9 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 9046"|"Official"|" "|"1990"|"Antarctica"|"LL3.2"|"45.9 g"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 9048"|"Official"|" "|"1990"|"Antarctica"|"L5"|"8.27 kg"|" NIPR"|"(-72.000000, 26.000000)  "
"Asuka 09001"|"Official"|" "|"2009"|"Antarctica"|"H4"|"1.01 g"|"J23 NIPR-RBINS"|" "
"Asuka 09002"|"Official"|" "|"2009"|"Antarctica"|"H4"|"1.71 g"|"J23 NIPR-RBINS"|" "
"Asuka 09003"|"Official"|" "|"1990"|"Antarctica"|"C-ung"|"1.7 g"|"J26 NIPR-RBINS"|" "
"Asuka 09004"|"Official"|" "|"2009"|"Antarctica"|"H5"|"2.19 g"|"J23 NIPR-RBINS"|" "
"Asuka 09005"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.38 g"|"J23 NIPR-RBINS"|" "
"Asuka 09006"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.25 g"|"J23 NIPR-RBINS"|" "
"Asuka 09007"|"Official"|" "|"2009"|"Antarctica"|"H6"|"11.8 g"|"J23 NIPR-RBINS"|" "
"Asuka 09008"|"Official"|" "|"2009"|"Antarctica"|"H6"|"7.1 g"|"J23 NIPR-RBINS"|" "
"Asuka 09009"|"Official"|" "|"2009"|"Antarctica"|"H6"|"5.2 g"|"J23 NIPR-RBINS"|" "
"Asuka 09010"|"Official"|" "|"2009"|"Antarctica"|"H6"|"6.5 g"|"J23 NIPR-RBINS"|" "
"Asuka 09011"|"Official"|" "|"2009"|"Antarctica"|"H6"|"2.55 g"|"J23 NIPR-RBINS"|" "
"Asuka 09012"|"Official"|" "|"2009"|"Antarctica"|"H6"|"4.19 g"|"J23 NIPR-RBINS"|" "
"Asuka 09013"|"Official"|" "|"2009"|"Antarctica"|"H6"|"2.89 g"|"J23 NIPR-RBINS"|" "
"Asuka 09014"|"Official"|" "|"2009"|"Antarctica"|"H6"|"2.2 g"|"J23 NIPR-RBINS"|" "
"Asuka 09015"|"Official"|" "|"2009"|"Antarctica"|"H6"|"3.45 g"|"J23 NIPR-RBINS"|" "
"Asuka 09016"|"Official"|" "|"2009"|"Antarctica"|"H6"|"2.58 g"|"J23 NIPR-RBINS"|" "
"Asuka 09017"|"Official"|" "|"2009"|"Antarctica"|"H6"|"2.46 g"|"J23 NIPR-RBINS"|" "
"Asuka 09018"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.95 g"|"J23 NIPR-RBINS"|" "
"Asuka 09019"|"Official"|" "|"2009"|"Antarctica"|"L3"|"2.14 g"|"J23 NIPR-RBINS"|" "
"Asuka 09020"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.4 g"|"J23 NIPR-RBINS"|" "
"Asuka 09021"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.44 g"|"J23 NIPR-RBINS"|" "
"Asuka 09022"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.08 g"|"J23 NIPR-RBINS"|" "
"Asuka 09023"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.69 g"|"J23 NIPR-RBINS"|" "
"Asuka 09024"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.11 g"|"J23 NIPR-RBINS"|" "
"Asuka 09025"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.41 g"|"J23 NIPR-RBINS"|" "
"Asuka 09026"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.88 g"|"J23 NIPR-RBINS"|" "
"Asuka 09027"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.01 g"|"J23 NIPR-RBINS"|" "
"Asuka 09028"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.24 g"|"J23 NIPR-RBINS"|" "
"Asuka 09029"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.43 g"|"J23 NIPR-RBINS"|" "
"Asuka 09030"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.03 g"|"J23 NIPR-RBINS"|" "
"Asuka 09031"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.89 g"|"J23 NIPR-RBINS"|" "
"Asuka 09032"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.05 g"|"J23 NIPR-RBINS"|" "
"Asuka 09033"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.02 g"|"J23 NIPR-RBINS"|" "
"Asuka 09034"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.75 g"|"J23 NIPR-RBINS"|" "
"Asuka 09035"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.55 g"|"J23 NIPR-RBINS"|" "
"Asuka 09036"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.88 g"|"J23 NIPR-RBINS"|" "
"Asuka 09037"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.76 g"|"J23 NIPR-RBINS"|" "
"Asuka 09038"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.83 g"|"J23 NIPR-RBINS"|" "
"Asuka 09039"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.8 g"|"J23 NIPR-RBINS"|" "
"Asuka 09040"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.72 g"|"J23 NIPR-RBINS"|" "
"Asuka 09041"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.64 g"|"J23 NIPR-RBINS"|" "
"Asuka 09042"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.63 g"|"J23 NIPR-RBINS"|" "
"Asuka 09043"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.65 g"|"J23 NIPR-RBINS"|" "
"Asuka 09044"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.54 g"|"J23 NIPR-RBINS"|" "
"Asuka 09045"|"Official"|" "|"2009"|"Antarctica"|"L3"|"0.58 g"|"J23 NIPR-RBINS"|" "
"Asuka 09046"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.45 g"|"J23 NIPR-RBINS"|" "
"Asuka 09047"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.61 g"|"J23 NIPR-RBINS"|" "
"Asuka 09048"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.57 g"|"J23 NIPR-RBINS"|" "
"Asuka 09049"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.5 g"|"J23 NIPR-RBINS"|" "
"Asuka 09050"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.76 g"|"J23 NIPR-RBINS"|" "
"Asuka 09051"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.58 g"|"J23 NIPR-RBINS"|" "
"Asuka 09052"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.58 g"|"J23 NIPR-RBINS"|" "
"Asuka 09053"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.57 g"|"J23 NIPR-RBINS"|" "
"Asuka 09054"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.38 g"|"J23 NIPR-RBINS"|" "
"Asuka 09055"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.45 g"|"J23 NIPR-RBINS"|" "
"Asuka 09056"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.32 g"|"J23 NIPR-RBINS"|" "
"Asuka 09057"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.65 g"|"J23 NIPR-RBINS"|" "
"Asuka 09058"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.58 g"|"J23 NIPR-RBINS"|" "
"Asuka 09059"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.42 g"|"J23 NIPR-RBINS"|" "
"Asuka 09062"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.49 g"|"J23 NIPR-RBINS"|" "
"Asuka 09067"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.32 g"|"J23 NIPR-RBINS"|" "
"Asuka 09132"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"1.71 g"|"J23 NIPR-RBINS"|" "
"Asuka 09133"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"2.1 g"|"J23 NIPR-RBINS"|" "
"Asuka 09134"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"1.24 g"|"J23 NIPR-RBINS"|" "
"Asuka 09135"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"146.1 g"|"J23 NIPR-RBINS"|" "
"Asuka 09136"|"Official"|" "|"2009"|"Antarctica"|"H6"|"15.8 g"|"J23 NIPR-RBINS"|" "
"Asuka 09137"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"4.59 g"|"J23 NIPR-RBINS"|" "
"Asuka 09138"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"3.97 g"|"J23 NIPR-RBINS"|" "
"Asuka 09139"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"3.3 g"|"J23 NIPR-RBINS"|" "
"Asuka 09140"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"3 g"|"J23 NIPR-RBINS"|" "
"Asuka 09141"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"2.6 g"|"J23 NIPR-RBINS"|" "
"Asuka 09142"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"2.73 g"|"J23 NIPR-RBINS"|" "
"Asuka 09143"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"2.11 g"|"J23 NIPR-RBINS"|" "
"Asuka 09144"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"1.71 g"|"J23 NIPR-RBINS"|" "
"Asuka 09145"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"1.58 g"|"J23 NIPR-RBINS"|" "
"Asuka 09146"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"1.5 g"|"J23 NIPR-RBINS"|" "
"Asuka 09147"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"1.62 g"|"J23 NIPR-RBINS"|" "
"Asuka 09148"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"1.07 g"|"J23 NIPR-RBINS"|" "
"Asuka 09150"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"1.04 g"|"J23 NIPR-RBINS"|" "
"Asuka 09151"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"1.16 g"|"J23 NIPR-RBINS"|" "
"Asuka 09152"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.95 g"|"J23 NIPR-RBINS"|" "
"Asuka 09153"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.87 g"|"J23 NIPR-RBINS"|" "
"Asuka 09154"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"1 g"|"J23 NIPR-RBINS"|" "
"Asuka 09155"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.7 g"|"J23 NIPR-RBINS"|" "
"Asuka 09156"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.75 g"|"J23 NIPR-RBINS"|" "
"Asuka 09157"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.7 g"|"J23 NIPR-RBINS"|" "
"Asuka 09158"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.53 g"|"J23 NIPR-RBINS"|" "
"Asuka 09159"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.98 g"|"J23 NIPR-RBINS"|" "
"Asuka 09160"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.68 g"|"J23 NIPR-RBINS"|" "
"Asuka 09161"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.54 g"|"J23 NIPR-RBINS"|" "
"Asuka 09162"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.56 g"|"J23 NIPR-RBINS"|" "
"Asuka 09163"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.35 g"|"J23 NIPR-RBINS"|" "
"Asuka 09164"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.7 g"|"J23 NIPR-RBINS"|" "
"Asuka 09165"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.41 g"|"J23 NIPR-RBINS"|" "
"Asuka 09166"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.42 g"|"J23 NIPR-RBINS"|" "
"Asuka 09167"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.41 g"|"J23 NIPR-RBINS"|" "
"Asuka 09168"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.54 g"|"J23 NIPR-RBINS"|" "
"Asuka 09169"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.35 g"|"J23 NIPR-RBINS"|" "
"Asuka 09170"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"0.34 g"|"J23 NIPR-RBINS"|" "
"Asuka 09175"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.4 g"|"J23 NIPR-RBINS"|" "
"Asuka 09177"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"1.56 g"|"J23 NIPR-RBINS"|" "
"Asuka 09178"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"9.2 g"|"J23 NIPR-RBINS"|" "
"Asuka 09179 **"|"Official"|" "|"2009"|"Antarctica"|"Iron, IID"|"95.8 g"|"J27 NIPR-RBINS"|" "
"Asuka 09180"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.63 g"|"J23 NIPR-RBINS"|" "
"Asuka 09181"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.19 g"|"J23 NIPR-RBINS"|" "
"Asuka 09182"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"4.72 g"|"J23 NIPR-RBINS"|" "
"Asuka 09183"|"Official"|" "|"2009"|"Antarctica"|"H5"|"17.6 g"|"J23 NIPR-RBINS"|" "
"Asuka 09188"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.31 g"|"J23 NIPR-RBINS"|" "
"Asuka 09189"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.87 g"|"J23 NIPR-RBINS"|" "
"Asuka 09190"|"Official"|" "|"2009"|"Antarctica"|"LL3"|"1.47 g"|"J23 NIPR-RBINS"|" "
"Asuka 09193"|"Official"|" "|"2009"|"Antarctica"|"H6"|"4.2 g"|"J23 NIPR-RBINS"|" "
"Asuka 09195"|"Official"|" "|"2009"|"Antarctica"|"H5"|"2.81 g"|"J23 NIPR-RBINS"|" "
"Asuka 09196"|"Official"|" "|"2009"|"Antarctica"|"L6"|"2.76 g"|"J23 NIPR-RBINS"|" "
"Asuka 09197"|"Official"|" "|"2009"|"Antarctica"|"LL3-6"|"0.95 g"|"J23 NIPR-RBINS"|" "
"Asuka 09198"|"Official"|" "|"2009"|"Antarctica"|"H5"|"2.47 g"|"J23 NIPR-RBINS"|" "
"Asuka 09199"|"Official"|" "|"2009"|"Antarctica"|"L6"|"2.94 g"|"J23 NIPR-RBINS"|" "
"Asuka 09200"|"Official"|" "|"2009"|"Antarctica"|"H6"|"4.63 g"|"J26 NIPR-RBINS"|" "
"Asuka 09201"|"Official"|" "|"2009"|"Antarctica"|"H5"|"4.39 g"|"J26 NIPR-RBINS"|" "
"Asuka 09202"|"Official"|" "|"2009"|"Antarctica"|"H5"|"4.11 g"|"J26 NIPR-RBINS"|" "
"Asuka 09203"|"Official"|" "|"2009"|"Antarctica"|"H6"|"3.57 g"|"J26 NIPR-RBINS"|" "
"Asuka 09204"|"Official"|" "|"2009"|"Antarctica"|"H5"|"4.22 g"|"J26 NIPR-RBINS"|" "
"Asuka 09205"|"Official"|" "|"2009"|"Antarctica"|"H6"|"2.85 g"|"J26 NIPR-RBINS"|" "
"Asuka 09206"|"Official"|" "|"2009"|"Antarctica"|"H6"|"2.52 g"|"J26 NIPR-RBINS"|" "
"Asuka 09207"|"Official"|" "|"2009"|"Antarctica"|"H6"|"2.18 g"|"J26 NIPR-RBINS"|" "
"Asuka 09208"|"Official"|" "|"2009"|"Antarctica"|"H6"|"2.59 g"|"J26 NIPR-RBINS"|" "
"Asuka 09209"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.8 g"|"J26 NIPR-RBINS"|" "
"Asuka 09210"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.93 g"|"J26 NIPR-RBINS"|" "
"Asuka 09211"|"Official"|" "|"2009"|"Antarctica"|"H5"|"2.22 g"|"J26 NIPR-RBINS"|" "
"Asuka 09212"|"Official"|" "|"2009"|"Antarctica"|"H6"|"2.38 g"|"J26 NIPR-RBINS"|" "
"Asuka 09213"|"Official"|" "|"2009"|"Antarctica"|"H6"|"2.29 g"|"J26 NIPR-RBINS"|" "
"Asuka 09214"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.59 g"|"J26 NIPR-RBINS"|" "
"Asuka 09215"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.52 g"|"J26 NIPR-RBINS"|" "
"Asuka 09216"|"Official"|" "|"2009"|"Antarctica"|"H5"|"1.28 g"|"J26 NIPR-RBINS"|" "
"Asuka 09217"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.75 g"|"J26 NIPR-RBINS"|" "
"Asuka 09218"|"Official"|" "|"2009"|"Antarctica"|"H5"|"1.82 g"|"J26 NIPR-RBINS"|" "
"Asuka 09219"|"Official"|" "|"2009"|"Antarctica"|"H5"|"1.06 g"|"J26 NIPR-RBINS"|" "
"Asuka 09220"|"Official"|" "|"2009"|"Antarctica"|"H5"|"1.52 g"|"J26 NIPR-RBINS"|" "
"Asuka 09221"|"Official"|" "|"2009"|"Antarctica"|"H5"|"1.03 g"|"J26 NIPR-RBINS"|" "
"Asuka 09222"|"Official"|" "|"2009"|"Antarctica"|"H5"|"1.02 g"|"J26 NIPR-RBINS"|" "
"Asuka 09223"|"Official"|" "|"2009"|"Antarctica"|"H5"|"0.37 g"|"J26 NIPR-RBINS"|" "
"Asuka 09224"|"Official"|" "|"2009"|"Antarctica"|"H5"|"0.58 g"|"J26 NIPR-RBINS"|" "
"Asuka 09225"|"Official"|" "|"2009"|"Antarctica"|"H6"|"0.24 g"|"J26 NIPR-RBINS"|" "
"Asuka 09227"|"Official"|" "|"2009"|"Antarctica"|"H6"|"1.32 g"|"J26 NIPR-RBINS"|" "
"Asuka 09228"|"Official"|" "|"2009"|"Antarctica"|"H4"|"2.43 g"|"J26 NIPR-RBINS"|" "
"Asuka 09230"|"Official"|" "|"2009"|"Antarctica"|"H4"|"2.75 g"|"J26 NIPR-RBINS"|" "
"Asuka 09231"|"Official"|" "|"2009"|"Antarctica"|"H4"|"2.51 g"|"J26 NIPR-RBINS"|" "
"Asuka 09232"|"Official"|" "|"2009"|"Antarctica"|"H6"|"4.22 g"|"J26 NIPR-RBINS"|" "
"Asuka 09233"|"Official"|" "|"2009"|"Antarctica"|"H4"|"4.26 g"|"J26 NIPR-RBINS"|" "
"Asuka 09234"|"Official"|" "|"2009"|"Antarctica"|"H4"|"1.49 g"|"J26 NIPR-RBINS"|" "
"Asuka 09235"|"Official"|" "|"2009"|"Antarctica"|"H5"|"5.7 g"|"J23 NIPR-RBINS"|" "
"Asuka 09237"|"Official"|" "|"2009"|"Antarctica"|"L6"|"0.4 g"|"J26 NIPR-RBINS"|" "
